qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
LCCHNM_02120	BP	0044281	small molecule metabolic process	2.63638920375	0.540460681706	1	99
LCCHNM_02120	CC	0005829	cytosol	0.0342139307918	0.331557655732	1	1
LCCHNM_02125	MF	0051920	peroxiredoxin activity	9.27515438807	0.746908605717	1	16
LCCHNM_02125	BP	0098869	cellular oxidant detoxification	6.99399039076	0.688698149954	1	16
LCCHNM_02135	MF	0008270	zinc ion binding	5.02408709095	0.630158183338	1	99
LCCHNM_02135	MF	0016491	oxidoreductase activity	3.02813418741	0.557370287526	3	100
LCCHNM_02140	BP	0006355	regulation of DNA-templated transcription	3.43553882329	0.573831199293	1	98
LCCHNM_02140	MF	0003677	DNA binding	3.20631456814	0.5646978044	1	98
LCCHNM_02140	MF	0001067	transcription regulatory region nucleic acid binding	0.0636837753959	0.341342155832	6	1
LCCHNM_02140	MF	0003700	DNA-binding transcription factor activity	0.0466706004776	0.336068106999	10	1
LCCHNM_02145	MF	0004335	galactokinase activity	11.9252934006	0.806119423014	1	97
LCCHNM_02145	BP	0006012	galactose metabolic process	9.36890034231	0.749137735429	1	97
LCCHNM_02145	CC	0005737	cytoplasm	1.49004986146	0.481942153088	1	97
LCCHNM_02145	BP	0046835	carbohydrate phosphorylation	8.56696125479	0.729691278514	2	97
LCCHNM_02145	MF	0000287	magnesium ion binding	5.49846091193	0.645176535674	3	97
LCCHNM_02145	MF	0005524	ATP binding	2.9602510636	0.554522119885	7	97
LCCHNM_02150	MF	0008108	UDP-glucose:hexose-1-phosphate uridylyltransferase activity	12.5504668639	0.819094785074	1	100
LCCHNM_02150	BP	0006012	galactose metabolic process	9.65887454967	0.755963158795	1	100
LCCHNM_02150	CC	0005737	cytoplasm	1.53616797689	0.484664137826	1	100
LCCHNM_02155	MF	0016289	acyl-CoA hydrolase activity	9.77467574309	0.758660218167	1	100
LCCHNM_02160	MF	0015205	nucleobase transmembrane transporter activity	10.4234073812	0.773482587938	1	100
LCCHNM_02160	BP	0015851	nucleobase transport	10.068666571	0.765436475724	1	100
LCCHNM_02160	CC	0005886	plasma membrane	2.54979814517	0.536556628731	1	100
LCCHNM_02160	BP	0055085	transmembrane transport	2.72981770823	0.544601763093	3	100
LCCHNM_02165	BP	0046110	xanthine metabolic process	13.6914672078	0.841968788226	1	100
LCCHNM_02165	MF	0000310	xanthine phosphoribosyltransferase activity	13.4175663082	0.836567546648	1	100
LCCHNM_02165	CC	0005737	cytoplasm	1.53614351353	0.484662704863	1	100
LCCHNM_02165	BP	0032265	XMP salvage	13.0572196111	0.829376932358	2	98
LCCHNM_02165	BP	0006166	purine ribonucleoside salvage	9.88557650816	0.761228208268	5	100
LCCHNM_02170	BP	0046677	response to antibiotic	8.14309327963	0.719044254622	1	99
LCCHNM_02170	MF	0051213	dioxygenase activity	0.379260060023	0.394120104092	1	5
LCCHNM_02170	MF	0004519	endonuclease activity	0.0586790282482	0.339872891546	3	1
LCCHNM_02170	MF	0016740	transferase activity	0.023606195615	0.327008975019	7	1
LCCHNM_02175	MF	0008311	double-stranded DNA 3'-5' DNA exonuclease activity	10.9963490232	0.786193994053	1	97
LCCHNM_02175	BP	0006281	DNA repair	5.17794172685	0.635103923319	1	99
LCCHNM_02175	MF	0004519	endonuclease activity	5.78828630767	0.65403461288	10	99
LCCHNM_02175	MF	0003677	DNA binding	3.17449812545	0.563404601735	15	99
LCCHNM_02175	MF	0046872	metal ion binding	2.45182698865	0.53205867363	16	99
LCCHNM_02180	CC	0016020	membrane	0.921022117486	0.444048290782	1	98
LCCHNM_02185	CC	0005886	plasma membrane	2.54976974168	0.536555337344	1	100
LCCHNM_02185	MF	0004355	glutamate synthase (NADPH) activity	0.127594315938	0.356565943226	1	1
LCCHNM_02190	MF	0140359	ABC-type transporter activity	6.81636631108	0.683790653526	1	100
LCCHNM_02190	BP	0055085	transmembrane transport	2.72982683282	0.544602164036	1	100
LCCHNM_02190	CC	0016020	membrane	0.921045476274	0.444050057833	1	100
LCCHNM_02190	MF	0016887	ATP hydrolysis activity	4.60077116623	0.616145408585	4	100
LCCHNM_02190	MF	0005524	ATP binding	3.05187723486	0.558358924183	13	100
LCCHNM_02195	MF	0140359	ABC-type transporter activity	6.6123099289	0.678073264607	1	97
LCCHNM_02195	BP	0055085	transmembrane transport	2.64810607985	0.540983995238	1	97
LCCHNM_02195	CC	0016020	membrane	0.893472837256	0.441948400963	1	97
LCCHNM_02195	MF	0016887	ATP hydrolysis activity	4.46304137347	0.6114482352	4	97
LCCHNM_02195	CC	0071944	cell periphery	0.0242622638613	0.327316858303	4	1
LCCHNM_02195	BP	0006869	lipid transport	0.0751199307224	0.344496438336	6	1
LCCHNM_02195	MF	0005524	ATP binding	3.05187683811	0.558358907695	13	100
LCCHNM_02195	MF	0034040	ATPase-coupled lipid transmembrane transporter activity	0.103901535226	0.351503421063	31	1
LCCHNM_02200	MF	0016740	transferase activity	2.27413452007	0.523664995038	1	97
LCCHNM_02200	CC	0016020	membrane	0.884217595235	0.441235691045	1	96
LCCHNM_02205	MF	0099620	UDP-4-amino-4-deoxy-L-arabinose aminotransferase	3.74243851165	0.585594964068	1	24
LCCHNM_02205	BP	0000271	polysaccharide biosynthetic process	0.0670060880244	0.342285795642	1	1
LCCHNM_02205	MF	0030170	pyridoxal phosphate binding	0.0645630182821	0.341594236636	6	1
LCCHNM_02210	MF	0004834	tryptophan synthase activity	10.6332837148	0.778178559061	1	100
LCCHNM_02210	BP	0000162	tryptophan biosynthetic process	8.61820812093	0.730960514875	1	100
LCCHNM_02215	MF	0004049	anthranilate synthase activity	11.286353556	0.792501848577	1	100
LCCHNM_02215	BP	0000162	tryptophan biosynthetic process	8.61822089671	0.730960830823	1	100
LCCHNM_02215	MF	0046872	metal ion binding	2.47641091327	0.533195668101	5	100
LCCHNM_02220	BP	0006541	glutamine metabolic process	7.21005473524	0.694584434654	1	100
LCCHNM_02220	MF	0046820	4-amino-4-deoxychorismate synthase activity	3.66244084519	0.582576567628	1	29
LCCHNM_02220	MF	0004049	anthranilate synthase activity	3.38486006597	0.571838803182	2	30
LCCHNM_02220	BP	0000162	tryptophan biosynthetic process	0.0856830782282	0.347202467759	16	1
LCCHNM_02225	MF	0004048	anthranilate phosphoribosyltransferase activity	11.649558666	0.80028865134	1	100
LCCHNM_02225	BP	0000162	tryptophan biosynthetic process	8.61818607247	0.730959969612	1	100
LCCHNM_02225	MF	0000287	magnesium ion binding	5.66861540231	0.650404563568	3	100
LCCHNM_02230	MF	0004425	indole-3-glycerol-phosphate synthase activity	11.808673118	0.803661649522	1	100
LCCHNM_02230	BP	0000162	tryptophan biosynthetic process	8.61814077217	0.730958849322	1	100
LCCHNM_02235	MF	0004640	phosphoribosylanthranilate isomerase activity	11.2630532005	0.791998061917	1	99
LCCHNM_02235	BP	0000162	tryptophan biosynthetic process	8.53252048532	0.728836146411	1	99
LCCHNM_02240	MF	0004834	tryptophan synthase activity	10.5268863576	0.775803774292	1	99
LCCHNM_02240	BP	0000162	tryptophan biosynthetic process	8.5319737466	0.728822557498	1	99
LCCHNM_02245	MF	0004834	tryptophan synthase activity	10.5271509832	0.775809695575	1	99
LCCHNM_02245	BP	0000162	tryptophan biosynthetic process	8.53218822397	0.728827888276	1	99
LCCHNM_02245	CC	0005829	cytosol	0.0362640806859	0.332350625014	1	1
LCCHNM_02250	CC	0016020	membrane	0.921031332065	0.444048987851	1	96
LCCHNM_02250	MF	0008233	peptidase activity	0.238916348082	0.375672409592	1	5
LCCHNM_02250	BP	0006508	proteolysis	0.223267946939	0.37330879722	1	5
LCCHNM_02250	CC	0071944	cell periphery	0.025020348634	0.327667477246	4	1
LCCHNM_02250	BP	0006518	peptide metabolic process	0.0798054009576	0.345718781803	7	1
LCCHNM_02250	BP	0051604	protein maturation	0.061517773912	0.340713631976	8	1
LCCHNM_02255	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.63063595242	0.649244515281	1	100
LCCHNM_02260	CC	0016020	membrane	0.921040863759	0.444049708906	1	97
LCCHNM_02270	BP	0006260	DNA replication	5.93533673887	0.658444175753	1	99
LCCHNM_02270	MF	0016887	ATP hydrolysis activity	4.5547072369	0.61458235649	1	99
LCCHNM_02270	MF	0003677	DNA binding	3.1742322934	0.563393769564	7	99
LCCHNM_02270	MF	0005524	ATP binding	3.02132117107	0.557085885307	8	99
LCCHNM_02270	BP	0000731	DNA synthesis involved in DNA repair	0.0999610155049	0.35060732064	8	1
LCCHNM_02270	BP	0032508	DNA duplex unwinding	0.0732809726154	0.344006305816	9	1
LCCHNM_02270	MF	0004386	helicase activity	1.93183283928	0.506514045656	22	30
LCCHNM_02270	MF	0008047	enzyme activator activity	0.0809180861317	0.346003743736	30	1
LCCHNM_02270	MF	0008094	ATP-dependent activity, acting on DNA	0.0673588546638	0.342384604645	33	1
LCCHNM_02280	BP	0006508	proteolysis	4.32449225991	0.606649405191	1	99
LCCHNM_02280	CC	0016020	membrane	0.921039409894	0.444049598924	1	99
LCCHNM_02280	MF	0008233	peptidase activity	0.330464062593	0.38816967743	1	7
LCCHNM_02285	MF	0016787	hydrolase activity	2.25361988895	0.522675132214	1	95
LCCHNM_02290	MF	0008113	peptide-methionine (S)-S-oxide reductase activity	11.2094978649	0.790838140724	1	2
LCCHNM_02295	MF	0042054	histone methyltransferase activity	8.59285865346	0.730333155082	1	83
LCCHNM_02295	BP	0006338	chromatin remodeling	5.92889812165	0.658252253924	1	83
LCCHNM_02295	CC	0005840	ribosome	3.18765983056	0.563940351246	1	95
LCCHNM_02295	BP	0032259	methylation	5.07471432071	0.63179387798	4	100
LCCHNM_02295	CC	0005737	cytoplasm	1.53615978247	0.484663657832	6	100
LCCHNM_02300	BP	0006364	rRNA processing	6.30010594684	0.669152172008	1	99
LCCHNM_02300	MF	0008168	methyltransferase activity	5.31589727761	0.639476455175	1	100
LCCHNM_02300	CC	0005737	cytoplasm	1.52087068277	0.483765846659	1	99
LCCHNM_02300	BP	0032259	methylation	5.0746884103	0.631793042943	5	100
LCCHNM_02300	MF	0140102	catalytic activity, acting on a rRNA	0.0831844167872	0.346578161212	8	1
LCCHNM_02300	MF	0005515	protein binding	0.0456037967716	0.335707526046	13	1
LCCHNM_02300	BP	0009451	RNA modification	0.0567958378892	0.339303885939	29	1
LCCHNM_02305	MF	0004222	metalloendopeptidase activity	7.26425028369	0.69604700625	1	99
LCCHNM_02305	BP	0006508	proteolysis	4.28133897613	0.60513908016	1	99
LCCHNM_02305	MF	0046872	metal ion binding	2.45168826173	0.532052241444	6	99
LCCHNM_02305	BP	0006518	peptide metabolic process	0.0773039861327	0.345070819063	7	1
LCCHNM_02315	MF	0015250	water channel activity	11.866806676	0.804888324356	1	98
LCCHNM_02315	BP	0006833	water transport	11.4900413826	0.796883910821	1	98
LCCHNM_02315	CC	0016020	membrane	0.921032270791	0.444049058864	1	100
LCCHNM_02315	BP	0055085	transmembrane transport	2.72978769395	0.544600444233	3	100
LCCHNM_02320	MF	0033739	preQ1 synthase activity	12.6068822479	0.820249612266	1	99
LCCHNM_02320	BP	0008616	queuosine biosynthetic process	8.98379398424	0.73990763771	1	99
LCCHNM_02320	CC	0005737	cytoplasm	1.52084520557	0.483764346822	1	99
LCCHNM_02320	MF	0016787	hydrolase activity	0.0902356597456	0.348316992375	8	4
LCCHNM_02320	BP	0006400	tRNA modification	6.38711181772	0.671660125814	10	99
LCCHNM_02325	MF	1904047	S-adenosyl-L-methionine binding	10.7302430562	0.780332361772	1	100
LCCHNM_02325	BP	0008616	queuosine biosynthetic process	9.0742224493	0.742092495212	1	100
LCCHNM_02325	MF	0016840	carbon-nitrogen lyase activity	8.40155935485	0.725568639769	2	100
LCCHNM_02325	MF	0051539	4 iron, 4 sulfur cluster binding	6.21317415617	0.666628997542	4	100
LCCHNM_02325	MF	0000287	magnesium ion binding	5.66858927819	0.650403766968	5	100
LCCHNM_02330	MF	0070497	6-carboxy-5,6,7,8-tetrahydropterin synthase activity	11.9902322413	0.807482801965	1	96
LCCHNM_02330	BP	0008616	queuosine biosynthetic process	9.07412164246	0.742090065677	1	100
LCCHNM_02330	MF	0046872	metal ion binding	2.47636198348	0.533193410741	5	100
LCCHNM_02335	BP	0008616	queuosine biosynthetic process	9.07420629239	0.742092105817	1	100
LCCHNM_02335	MF	0016879	ligase activity, forming carbon-nitrogen bonds	6.29552735471	0.669019715416	1	100
LCCHNM_02335	MF	0008270	zinc ion binding	5.07375714707	0.631763028913	2	100
LCCHNM_02335	MF	0005524	ATP binding	3.05183902016	0.558357336057	5	100
LCCHNM_02340	MF	0015035	protein-disulfide reductase activity	8.87150668696	0.737179283136	1	27
LCCHNM_02340	BP	0045454	cell redox homeostasis	0.506534864259	0.408040673525	1	2
LCCHNM_02340	CC	0005829	cytosol	0.211298837585	0.37144445179	1	2
LCCHNM_02345	CC	0005840	ribosome	3.35331611043	0.570591138793	1	10
LCCHNM_02350	MF	0003700	DNA-binding transcription factor activity	4.55714308544	0.614665207654	1	99
LCCHNM_02350	BP	0006355	regulation of DNA-templated transcription	3.43545318626	0.573827844981	1	99
LCCHNM_02350	BP	0006950	response to stress	0.0423660283316	0.334586529908	16	1
LCCHNM_02355	CC	0016020	membrane	0.92101760884	0.444047949708	1	100
LCCHNM_02355	MF	0016787	hydrolase activity	0.789415296594	0.433708814717	1	35
LCCHNM_02360	CC	0016020	membrane	0.92103389731	0.444049181908	1	100
LCCHNM_02365	MF	0034040	ATPase-coupled lipid transmembrane transporter activity	9.89985341693	0.761557752023	1	95
LCCHNM_02365	BP	0006869	lipid transport	7.15751024488	0.693161162529	1	95
LCCHNM_02365	CC	0016020	membrane	0.905040751744	0.442834030458	1	98
LCCHNM_02365	MF	0140359	ABC-type transporter activity	6.69792040595	0.680482548604	4	98
LCCHNM_02365	BP	0055085	transmembrane transport	2.68239146985	0.542508676575	4	98
LCCHNM_02365	MF	0016887	ATP hydrolysis activity	4.52082497786	0.613427604599	7	98
LCCHNM_02365	MF	0005524	ATP binding	3.02738204623	0.557338905903	16	99
LCCHNM_02370	CC	0016020	membrane	0.911902066917	0.443356654196	1	97
LCCHNM_02370	MF	0005524	ATP binding	0.842911579298	0.438008433877	1	27
LCCHNM_02375	MF	0016887	ATP hydrolysis activity	4.60071328964	0.616143449624	1	100
LCCHNM_02375	MF	0005524	ATP binding	3.05183884299	0.558357328694	7	100
LCCHNM_02380	MF	0003700	DNA-binding transcription factor activity	4.55714009033	0.614665105794	1	100
LCCHNM_02380	BP	0006355	regulation of DNA-templated transcription	3.43545092836	0.573827756541	1	100
LCCHNM_02380	MF	0003677	DNA binding	0.156606065799	0.362160699173	3	5
LCCHNM_02380	MF	0004252	serine-type endopeptidase activity	0.138209415361	0.358680317083	4	2
LCCHNM_02385	BP	0045892	negative regulation of DNA-templated transcription	6.69871436837	0.680504820322	1	99
LCCHNM_02385	MF	0008270	zinc ion binding	5.07370626804	0.631761389035	1	99
LCCHNM_02385	MF	0003677	DNA binding	3.20626251928	0.564695694088	3	99
LCCHNM_02385	MF	0005524	ATP binding	3.05180841668	0.558356064231	4	99
LCCHNM_02385	MF	0005515	protein binding	0.0469495944478	0.3361617256	23	1
LCCHNM_02390	MF	0004386	helicase activity	6.43774363836	0.673111735206	1	53
LCCHNM_02390	MF	0016787	hydrolase activity	0.25444033036	0.377941898273	5	6
LCCHNM_02395	MF	0005524	ATP binding	3.05185319963	0.558357925329	1	100
LCCHNM_02395	MF	0004386	helicase activity	1.34802714275	0.47328383722	15	21
LCCHNM_02400	MF	0008752	FMN reductase (NAD(P)H) activity	4.13713751111	0.600036140071	1	28
LCCHNM_02405	MF	0005525	GTP binding	5.92865710238	0.658245067616	1	99
LCCHNM_02405	BP	0042254	ribosome biogenesis	5.67090435631	0.650474353272	1	99
LCCHNM_02405	MF	0043022	ribosome binding	0.0803760805637	0.345865180937	17	1
LCCHNM_02405	MF	0016787	hydrolase activity	0.0676667675448	0.342470638952	19	3
LCCHNM_02405	MF	0016491	oxidoreductase activity	0.0304201810148	0.330024886834	21	1
LCCHNM_02410	CC	0016020	membrane	0.921001506851	0.444046731605	1	94
LCCHNM_02410	MF	0004514	nicotinate-nucleotide diphosphorylase (carboxylating) activity	0.207429834139	0.370830563965	1	2
LCCHNM_02415	CC	0016020	membrane	0.918403394813	0.443850046744	1	4
LCCHNM_02420	BP	0017038	protein import	10.0616045718	0.765274870842	1	99
LCCHNM_02420	MF	0005524	ATP binding	3.05188523138	0.558359256501	1	99
LCCHNM_02420	CC	0005886	plasma membrane	2.54981334903	0.536557319984	1	99
LCCHNM_02420	BP	0065002	intracellular protein transmembrane transport	8.67520121717	0.732367644637	2	99
LCCHNM_02420	CC	0005737	cytoplasm	1.53617415162	0.484664499514	3	99
LCCHNM_02420	BP	0006605	protein targeting	7.32627073997	0.697714069801	4	99
LCCHNM_02420	CC	0031522	cell envelope Sec protein transport complex	0.117199870406	0.354408445517	6	1
LCCHNM_02420	MF	0046872	metal ion binding	2.47642258241	0.533196206449	12	99
LCCHNM_02420	MF	0008564	protein-exporting ATPase activity	1.23287040398	0.46592238071	18	7
LCCHNM_02420	BP	0043952	protein transport by the Sec complex	0.0946632042924	0.349374244511	20	1
LCCHNM_02420	MF	0004386	helicase activity	0.257875674102	0.378434680796	28	4
LCCHNM_02425	MF	0003849	3-deoxy-7-phosphoheptulonate synthase activity	11.3630218442	0.794155865285	1	99
LCCHNM_02425	BP	0009423	chorismate biosynthetic process	8.47719083691	0.727458741485	1	97
LCCHNM_02425	BP	0009073	aromatic amino acid family biosynthetic process	6.61873666055	0.678254667704	4	99
LCCHNM_02425	BP	0008652	amino acid biosynthetic process	4.87349410229	0.625243399711	7	99
LCCHNM_02430	MF	0003849	3-deoxy-7-phosphoheptulonate synthase activity	11.3639348017	0.79417552746	1	99
LCCHNM_02430	BP	0009423	chorismate biosynthetic process	8.5680095436	0.729717279564	1	98
LCCHNM_02430	CC	0005737	cytoplasm	0.0150509799264	0.322513489603	1	1
LCCHNM_02430	BP	0009073	aromatic amino acid family biosynthetic process	6.61926844037	0.678269673955	4	99
LCCHNM_02430	BP	0008652	amino acid biosynthetic process	4.87388566128	0.62525627642	7	99
LCCHNM_02435	MF	0008897	holo-[acyl-carrier-protein] synthase activity	10.9912075293	0.786081416331	1	100
LCCHNM_02435	BP	0006633	fatty acid biosynthetic process	6.96802133068	0.687984584135	1	100
LCCHNM_02435	CC	0005737	cytoplasm	1.53612201176	0.484661445368	1	100
LCCHNM_02435	MF	0000287	magnesium ion binding	5.66847261698	0.650400209607	3	100
LCCHNM_02435	MF	0005515	protein binding	0.0449848836412	0.335496397536	12	1
LCCHNM_02435	BP	0019878	lysine biosynthetic process via aminoadipic acid	0.113647782423	0.353649369176	21	1
LCCHNM_02440	MF	0008784	alanine racemase activity	11.4709692223	0.796475256548	1	100
LCCHNM_02440	BP	0030632	D-alanine biosynthetic process	11.1532706278	0.789617364895	1	97
LCCHNM_02440	MF	0030170	pyridoxal phosphate binding	6.53747964138	0.675954555229	6	100
LCCHNM_02445	MF	0003678	DNA helicase activity	7.67840497133	0.70704825605	1	99
LCCHNM_02445	BP	0032508	DNA duplex unwinding	7.22793070895	0.695067457985	1	99
LCCHNM_02445	BP	0006310	DNA recombination	5.62216368687	0.648985204295	5	99
LCCHNM_02445	BP	0006281	DNA repair	5.17764368269	0.635094414099	6	99
LCCHNM_02445	MF	0016887	ATP hydrolysis activity	3.22099082072	0.565292168556	7	70
LCCHNM_02445	MF	0003677	DNA binding	3.17431540021	0.563397156063	8	99
LCCHNM_02445	MF	0005524	ATP binding	3.0214002744	0.557089189232	9	99
LCCHNM_02450	MF	0047739	cephalosporin-C deacetylase activity	4.50615942853	0.612926441887	1	25
LCCHNM_02455	BP	0006053	N-acetylmannosamine catabolic process	14.7861851292	0.849556845697	1	100
LCCHNM_02455	MF	0009385	N-acylmannosamine-6-phosphate 2-epimerase activity	14.3771690659	0.847098037784	1	98
LCCHNM_02455	CC	0005829	cytosol	3.61615402144	0.580815048268	1	100
LCCHNM_02455	MF	0047465	N-acylglucosamine-6-phosphate 2-epimerase activity	14.3084075943	0.846681258641	2	100
LCCHNM_02455	BP	0019262	N-acetylneuraminate catabolic process	11.5873129396	0.79896286751	5	100
LCCHNM_02455	BP	0005975	carbohydrate metabolic process	4.15544837599	0.600688993594	16	100
LCCHNM_02460	MF	1901982	maltose binding	11.7403962514	0.802217078887	1	100
LCCHNM_02460	BP	0042956	maltodextrin transmembrane transport	10.9783648079	0.785800098087	1	100
LCCHNM_02460	CC	0055052	ATP-binding cassette (ABC) transporter complex, substrate-binding subunit-containing	10.0877746589	0.765873456136	1	100
LCCHNM_02460	BP	0015768	maltose transport	10.7238750366	0.780191205335	3	100
LCCHNM_02460	CC	0030288	outer membrane-bounded periplasmic space	0.0723703219753	0.343761315813	12	1
LCCHNM_02465	BP	0055085	transmembrane transport	2.72980572911	0.544601236719	1	100
LCCHNM_02465	CC	0005886	plasma membrane	2.54978695603	0.536556120008	1	100
LCCHNM_02470	BP	0055085	transmembrane transport	2.72980398256	0.544601159973	1	100
LCCHNM_02470	CC	0005886	plasma membrane	2.54978532465	0.536556045837	1	100
LCCHNM_02470	MF	0016787	hydrolase activity	0.0448913420898	0.335464361865	1	2
LCCHNM_02475	MF	0016853	isomerase activity	5.2642125753	0.637845019914	1	8
LCCHNM_02480	CC	0016020	membrane	0.921029846429	0.444048875465	1	92
LCCHNM_02485	MF	0008747	N-acetylneuraminate lyase activity	13.9536637545	0.844514982997	1	99
LCCHNM_02485	BP	0019262	N-acetylneuraminate catabolic process	11.4718911037	0.796495017274	1	99
LCCHNM_02485	CC	0005829	cytosol	3.58013332033	0.579436408213	1	99
LCCHNM_02490	MF	0047700	beta-glucoside kinase activity	10.7574767063	0.780935563244	1	26
LCCHNM_02490	BP	0046835	carbohydrate phosphorylation	1.44080788504	0.478988870192	1	7
LCCHNM_02490	MF	0009384	N-acylmannosamine kinase activity	2.40104706297	0.529691936012	5	7
LCCHNM_02495	MF	0003700	DNA-binding transcription factor activity	4.55724518194	0.614668679806	1	100
LCCHNM_02495	BP	1901135	carbohydrate derivative metabolic process	3.68591279458	0.583465576936	1	100
LCCHNM_02495	BP	0006355	regulation of DNA-templated transcription	3.43553015285	0.573830859683	2	100
LCCHNM_02495	MF	0003677	DNA binding	3.2063064762	0.564697476315	3	100
LCCHNM_02495	MF	0097367	carbohydrate derivative binding	2.76286393755	0.546049478785	4	100
LCCHNM_02500	MF	0008658	penicillin binding	9.26917801276	0.746766115881	1	99
LCCHNM_02500	BP	0009252	peptidoglycan biosynthetic process	5.67573840562	0.650621696104	1	81
LCCHNM_02500	CC	0005886	plasma membrane	2.52429339001	0.535394123274	1	99
LCCHNM_02500	MF	0071972	peptidoglycan L,D-transpeptidase activity	9.1081159188	0.742908594439	2	81
LCCHNM_02500	MF	0016757	glycosyltransferase activity	0.958450665927	0.446851516797	22	17
LCCHNM_02500	MF	0009002	serine-type D-Ala-D-Ala carboxypeptidase activity	0.104133892823	0.351555725667	26	1
LCCHNM_02505	BP	0006310	DNA recombination	5.67878730406	0.650714594899	1	100
LCCHNM_02505	MF	0003677	DNA binding	3.20628551529	0.56469662646	1	100
LCCHNM_02505	BP	0006281	DNA repair	5.22979031701	0.636754029407	2	100
LCCHNM_02505	MF	0046872	metal ion binding	2.47637801286	0.533194150254	2	100
LCCHNM_02510	CC	0016020	membrane	0.920384746434	0.444000066132	1	1
LCCHNM_02515	MF	0003999	adenine phosphoribosyltransferase activity	12.0273635205	0.808260707559	1	100
LCCHNM_02515	BP	0006168	adenine salvage	11.7713981575	0.80287352219	1	100
LCCHNM_02515	CC	0005737	cytoplasm	1.53614104718	0.484662560393	1	100
LCCHNM_02515	BP	0044209	AMP salvage	10.4280407031	0.773586765931	5	99
LCCHNM_02515	BP	0006166	purine ribonucleoside salvage	9.88556063642	0.76122784178	6	100
LCCHNM_02515	MF	0002055	adenine binding	0.135654666432	0.358179087114	7	1
LCCHNM_02515	MF	0016208	AMP binding	0.108699392616	0.352571846032	10	1
LCCHNM_02515	MF	0005515	protein binding	0.0458330922374	0.335785381081	11	1
LCCHNM_02520	BP	0019281	L-methionine biosynthetic process from homoserine via O-succinyl-L-homoserine and cystathionine	13.5691628641	0.839563724167	1	100
LCCHNM_02520	MF	0008899	homoserine O-succinyltransferase activity	13.1608293395	0.831454488731	1	100
LCCHNM_02520	CC	0005737	cytoplasm	1.53616077031	0.484663715695	1	100
LCCHNM_02520	MF	0004414	homoserine O-acetyltransferase activity	12.2238271323	0.812356809648	3	98
LCCHNM_02520	MF	0005515	protein binding	0.0455584798784	0.335692115991	12	1
LCCHNM_02525	MF	0016853	isomerase activity	2.64704681293	0.54093673262	1	1
LCCHNM_02525	MF	0005515	protein binding	2.2695688133	0.523445080113	2	1
LCCHNM_02530	MF	0004807	triose-phosphate isomerase activity	11.2416525104	0.791534889405	1	100
LCCHNM_02530	BP	0006094	gluconeogenesis	8.45478344589	0.726899641853	1	100
LCCHNM_02530	CC	0005737	cytoplasm	1.53615418251	0.484663329809	1	100
LCCHNM_02530	BP	0006096	glycolytic process	7.62415544128	0.705624399525	5	100
LCCHNM_02530	BP	0046166	glyceraldehyde-3-phosphate biosynthetic process	0.117921003854	0.354561139589	69	1
LCCHNM_02530	BP	0019563	glycerol catabolic process	0.10168310226	0.351001068155	70	1
LCCHNM_02540	MF	0003796	lysozyme activity	11.2999060213	0.792794632878	1	3
LCCHNM_02540	BP	0016998	cell wall macromolecule catabolic process	9.59238365018	0.754407247209	1	3
LCCHNM_02540	BP	0009253	peptidoglycan catabolic process	9.15682480523	0.744078770131	2	3
LCCHNM_02540	MF	0033922	peptidoglycan beta-N-acetylmuramidase activity	4.03940155238	0.596526771398	5	1
LCCHNM_02545	MF	0008199	ferric iron binding	10.0726071914	0.765526627182	1	100
LCCHNM_02545	MF	0004322	ferroxidase activity	1.32428016846	0.471792345016	8	11
LCCHNM_02545	MF	0003677	DNA binding	0.384955551103	0.394789029755	13	12
LCCHNM_02550	MF	0004146	dihydrofolate reductase activity	11.5665276222	0.798519364261	1	98
LCCHNM_02550	BP	0046654	tetrahydrofolate biosynthetic process	9.06753265491	0.741931235921	1	98
LCCHNM_02550	BP	0006730	one-carbon metabolic process	7.87499528297	0.712166367386	4	98
LCCHNM_02550	MF	0050661	NADP binding	7.09831554071	0.691551483747	4	98
LCCHNM_02555	CC	0016020	membrane	0.920877190114	0.44403732678	1	43
LCCHNM_02560	MF	0140662	ATP-dependent protein folding chaperone	8.45191312048	0.726827969217	1	99
LCCHNM_02560	BP	0006457	protein folding	6.48412053352	0.674436355493	1	99
LCCHNM_02560	CC	0009376	HslUV protease complex	0.107571151145	0.352322755931	1	1
LCCHNM_02560	MF	0051082	unfolded protein binding	7.67394279571	0.706931330107	3	99
LCCHNM_02560	BP	0006508	proteolysis	4.06552083804	0.597468745684	3	94
LCCHNM_02560	MF	0046983	protein dimerization activity	6.8739971501	0.68538984341	4	99
LCCHNM_02560	MF	0008270	zinc ion binding	5.02287151351	0.630118808667	5	99
LCCHNM_02560	MF	0016887	ATP hydrolysis activity	4.5545721634	0.614577761551	6	99
LCCHNM_02560	MF	0008233	peptidase activity	4.30436015229	0.605945742319	8	93
LCCHNM_02560	MF	0005524	ATP binding	3.0518663048	0.558358469953	16	100
LCCHNM_02560	BP	0030163	protein catabolic process	0.0655135960032	0.341864845823	16	1
LCCHNM_02560	BP	0051301	cell division	0.0611921919837	0.340618204734	17	1
LCCHNM_02565	BP	0000917	division septum assembly	9.55715076032	0.753580598563	1	100
LCCHNM_02565	MF	0005525	GTP binding	5.98806216508	0.660011911071	1	100
