qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
JBDJKK_02160	241.475126688	1.59534042384	2	770	0.733712385547	0.0889087650503	3.44697583727e-05	Bifunctional NMN adenylyltransferase/Nudix hydrolase	
JBDJKK_02160	303.380644655	0.760983381932	1	111	0.715718916227	0.00823850046153	1.265599962e-05	Nudix-related transcriptional regulator NrtR	
JBDJKK_02160	81.4206909482	2.38261657908	3	15095	0.664763816171	0.0796141329614	2.46612965823e-06	DNA mismatch repair protein MutT	
JBDJKK_02160	144.800554144	0.803363300409	1	543	0.662457653922	0.0274291027429	3.9051100874e-07	Phosphohydrolase (MutT/nudix family protein)	
JBDJKK_02165	579.626526422	5.17477741831	7	750	0.842285909031	0.0385563875027	2.06542778955e-05	Bifunctional NAD biosynthesis protein NadR	NADR
JBDJKK_02165	53.7655343397	13.7786864474	19	611783	0.716736505221	0.198547697675	5.85870001504e-07	Transcriptional regulator	NADR
JBDJKK_02165	212.082337882	5.79069368431	9	7013	0.705947495544	0.0587066554837	1.64924351709e-06	Nicotinamide-nucleotide adenylyltransferase	NADR
JBDJKK_02165	41.0530052018	5.98442182367	8	198212	0.659696906097	0.100520163385	8.710894472e-07	AAA family ATPase	NADR
JBDJKK_02170	661.489096618	77.7467395499	100	47817	0.954974101558	0.189392840043	1.28843795639e-05	Glutamate dehydrogenase	GDHA
JBDJKK_02175	377.530441804	5.31205382663	7	10288	0.973322218846	0.438320794217	1.05945991117e-06	Membrane protein 6-pyruvoyl-tetrahydropterin synthase-related domain-containing protein	
JBDJKK_02180	562.685174031	69.9933501769	100	65826	0.982991474922	0.316815800763	0.000251545289934	Peptide deformylase	DEF
JBDJKK_02185	131.963843465	16.3902364612	22	239251	0.801914745177	0.300243489326	7.92241838979e-06	MarR family transcriptional regulator	
JBDJKK_02185	115.391675246	0.777518497631	1	705	0.752010366107	0.2185918479	8.31063498267e-07	HTH-type transcriptional regulator Hpr	
JBDJKK_02185	52.0517454549	0.765559852359	1	3357	0.726615018745	0.21847976413	2.27869020583e-06	Transcriptional regulator SlyA	
JBDJKK_02190	103.926593401	54.2764042944	73	1019290	0.684864938786	0.100555240559	1.19646891148e-06	ABC transporter ATP-binding protein	
JBDJKK_02190	168.759611903	4.42823669652	6	2594	0.669524070924	0.0226796297182	1.12062384578e-06	Putative ABC-type multidrug transport system protein	
JBDJKK_02190	132.792096767	6.82942755447	9	9959	0.654985746388	0.0223941534966	3.16412312785e-07	ATP-binding cassette, subfamily B	
JBDJKK_02190	84.3342036515	2.99273150899	4	4741	0.626688853262	0.00557578148637	3.8068425652e-07	Lipid A export ATP-binding/permease protein MsbA	
JBDJKK_02190	18.4722262544	4.37852708842	6	204980	0.605041479198	0.0144388379584	2.28915990662e-07	ATP-binding cassette domain-containing protein	
JBDJKK_02190	6.1543695625	1.49991346205	2	203067	0.592461747825	0.0	0.0	ATP-binding protein	
JBDJKK_02195	374.328832177	6.07320167752	8	976	0.77164006673	0.0602047554657	6.73138520064e-07	ABC transporter, permease and ATP-binding protein, multidrug export	
JBDJKK_02195	88.5160949423	46.3491954689	62	1005828	0.686134759576	0.114581697629	1.09280869321e-06	ABC transporter	
JBDJKK_02195	164.227553005	5.87377257484	8	4741	0.666800600832	0.0209613543324	3.09168926695e-06	Lipid A export ATP-binding/permease protein MsbA	
JBDJKK_02195	132.047795883	6.84652879624	9	9959	0.661929209291	0.036056756127	5.09522501731e-07	ATP-binding cassette, subfamily B	
JBDJKK_02195	73.1665575588	2.38601841706	3	3939	0.624037030656	0.00900076680872	6.11962181838e-08	ABC-type multidrug transport system, ATPase and permease component	
JBDJKK_02195	22.0971142645	5.26608819615	7	204980	0.606085042277	0.0136720594596	2.52885900656e-07	ATP-binding cassette domain-containing protein	
JBDJKK_02195	9.33472431079	2.25605365219	3	203067	0.593733889724	0.0	0.0	ATP-binding protein	
JBDJKK_02205	1776.88494077	2.75287885918	4	4	1.3116793462	0.0206138643536	1.08911708582e-06	Guanosine 3',5'-bis-pyrophosphate (PpGpp) synthetase	YWAC
JBDJKK_02205	610.354483491	44.6332624356	62	22274	0.978710362137	0.27276324533	0.000202435780171	GTP pyrophosphokinase	YWAC
JBDJKK_02205	563.292902941	21.3586413773	31	5989	0.864566800323	0.0929238454604	5.26275782312e-08	RelA/SpoT domain protein	YWAC
JBDJKK_02205	94.4519499107	0.675420170857	1	213	0.63052208191	0.0051722336287	9.0614498031e-07	PpGpp synthetase catalytic domain-containing protein (RelA/SpoT-type nucleotidyltranferase)	YWAC
JBDJKK_02205	49.5001590326	1.37163830476	2	3194	0.611172151172	0.00258884402861	1.11856657087e-08	Putative nucleotidyltransferase	YWAC
JBDJKK_02210	1812.73989128	4.20470455333	6	23	1.32285191205	0.0146072026835	0.000706905662283	Regulation of D-alanyl-lipoteichoic acid biosynthesis, DltR	
JBDJKK_02210	109.011090657	62.547017959	89	1395894	0.712817132485	0.149457636147	7.45323371596e-06	DNA-binding response regulator	
JBDJKK_02210	0	0.726322455176	1	1	0.672255837877	0.155196487707	8.49695896204e-05	Two-component system response regulator SptR	
JBDJKK_02210	45.4198646213	2.02533304755	3	8477	0.644469971076	0.0684942218277	4.38294260384e-06	DNA-binding response regulator, OmpR family, contains REC and winged-helix (WHTH) domain	
JBDJKK_02215	107.472048242	48.0737681542	70	1250465	0.887095369204	0.479445883875	1.15726463649e-05	histidine kinase	
JBDJKK_02220	690.413949898	76.3972456096	99	43068	0.989906802762	0.233465403355	0.000227951238027	Uridylate kinase	PYRH
JBDJKK_02220	24.929809361	0.744383486283	1	3127	0.644563306786	0.0841346329513	1.37888314424e-06	UMP kinase	PYRH
JBDJKK_02225	610.322474562	55.4350458834	74	41340	1.33439762386	0.943902577445	1.3399483987e-05	Ribosome-recycling factor	FRR
JBDJKK_02230	1039.97038019	12.176408615	16	539	1.02413712245	0.0342025680108	0.00108046621694	RNA-binding virulence regulatory protein CvfB	CVFB
JBDJKK_02230	304.048954257	28.4493373273	37	34402	0.742200339503	0.057699251688	7.72026998761e-06	S1 RNA binding domain	CVFB
JBDJKK_02230	227.027846167	28.9836666361	38	64010	0.680811138467	0.0	0.0	RNA-binding protein	CVFB
JBDJKK_02240	3548.39624826	5.73069792425	9	45	2.08252736654	0.138051317928	8.34368422521e-05	Surface immunogenic protein	SIP
JBDJKK_02240	3261.59176646	2.48312531911	4	10	1.91340086682	0.0354040460252	7.92366814452e-07	Cell segregation protein	SIP
JBDJKK_02240	1820.3924015	1.38590727304	2	3	1.3181569606	0.0	0.0	Glucan-binding protein B, putative	SIP
JBDJKK_02240	165.366347033	9.13739592946	14	52635	0.760674108424	0.197221085933	1.97033386008e-05	Peptidoglycan-binding protein LysM	SIP
JBDJKK_02265	69.9510558466	8.73521405421	12	511678	0.677024003032	0.111402938197	1.17246915695e-06	Transposase	
JBDJKK_02270	121.065279034	13.4625603279	18	216642	0.697455289112	0.111375687648	3.15225126843e-06	Integrase core domain protein	
JBDJKK_02270	83.8997857964	1.96170094743	3	9585	0.624779631525	0.00230134621251	1.85670710419e-07	IS30 family transposase	
JBDJKK_02270	16.4907521873	0.735213735073	1	34627	0.598884417515	0.00431719999148	3.2219650217e-08	Mobile element protein	
JBDJKK_02280	644.049040718	78.2910587373	100	50503	1.11529472662	0.505046711902	1.76514586411e-05	Methionine--tRNA ligase	METG
JBDJKK_02285	512.66156818	3.38411598266	5	199	0.896373394529	0.191145040731	9.4783478929e-05	Organophosphate reductase	
JBDJKK_02285	312.902963794	58.2726833822	85	158244	0.831642349757	0.219775542136	6.34534175764e-06	Aldo/keto reductase	
JBDJKK_02285	118.658064565	2.52009146515	4	2059	0.8119275871	0.329177063751	2.58742891471e-05	Diketogulonate reductase-like aldo/keto reductase	
JBDJKK_02285	127.334044435	0.692338136853	1	135	0.645440574841	0.00850229761585	3.69665113733e-05	Morphine 6-dehydrogenase	
JBDJKK_02285	17.6855449505	1.88508581874	3	51010	0.603076569925	0.0113251812315	2.94611238536e-07	NADP-dependent oxidoreductase domain-containing protein	
JBDJKK_02290	81.2344422882	29.0137746094	39	1155678	0.797081702805	0.329410853188	8.6849997754e-06	LysR family transcriptional regulator	
JBDJKK_02290	107.285007084	1.61153988144	2	2056	0.746801965227	0.214882734531	5.6545885268e-06	HTH-type transcriptional regulator CynR	
JBDJKK_02295	198.333523129	5.5919535109	8	18868	0.733720950264	0.121485596061	8.75500717302e-06	CAAX amino terminal protease self-immunity	
JBDJKK_02295	134.497930077	6.93672905838	10	63105	0.718287420197	0.140543408313	1.2088020982e-05	CPBP family intramembrane metalloprotease	
JBDJKK_02300	1173.52448591	0.812126159986	1	4	1.06518300509	0.0108518998539	0.00108518998539	Glucan-binding protein C, GbpC	
JBDJKK_02300	1142.15664194	3.95210165824	5	250	1.04686265678	0.0	0.0	Glucan-binding protein	
JBDJKK_02300	776.761487491	1.58554909082	2	87	0.933461136233	0.061804793984	2.12405673624e-08	Glucan-binding protein C	
JBDJKK_02300	141.498743965	5.53947342312	7	31984	0.751508327296	0.197940891424	7.86278783491e-06	LPXTG cell wall anchor domain-containing protein	
JBDJKK_02300	188.770118601	0.784927566164	1	361	0.681548584377	0.0302650506316	3.00508176123e-06	Agglutinin receptor	
JBDJKK_02305	1331.40093874	23.7814544594	32	3768	1.33921389969	0.408756731664	0.000622820755218	Competence protein CoiA	COIA
JBDJKK_02310	1274.89144038	59.6460458694	81	8453	1.22653818902	0.238812154196	0.000558557318036	Oligoendopeptidase F	PEPF
JBDJKK_02310	1464.51474823	12.4922374311	17	281	1.18036237897	0.00859660218981	1.40259323255e-05	Oligopeptidase PepB	PEPF
JBDJKK_02310	458.829595968	1.4008664562	2	36	0.789329188811	0.0298020401107	0.000113458262653	Oligopeptidase F. Metallo peptidase. MEROPS family M03B	PEPF
JBDJKK_02315	334.924324685	74.4607340696	100	186333	0.790898378032	0.126280311282	4.15890075242e-06	tRNA 5-hydroxyuridine methyltransferase	TRMR
JBDJKK_02320	1550.69909836	36.7412989131	53	4451	1.46776345618	0.485633194984	0.00491117479745	Foldase protein PrsA	PRSA
JBDJKK_02320	4.9831837586	0.578546246851	1	100421	0.594746722608	0.00519518607355	2.42922465097e-08	peptidylprolyl isomerase	PRSA
JBDJKK_02325	613.954649378	58.0068780144	80	41915	1.06168081276	0.426601403493	1.04579096505e-05	UDP-N-acetylenolpyruvoylglucosamine reductase	
JBDJKK_02325	486.628095554	0.710082399902	1	3	0.784651238222	0.0	0.0	LURP-one-related/scramblase family protein	
JBDJKK_02325	374.31606699	2.80647987076	4	264	0.749574856473	0.0185818757873	1.7755105082e-06	Tubby C 2	
JBDJKK_02330	631.723942658	77.5544836246	99	51433	1.0583370657	0.406881522782	1.40783647927e-05	Alanine--tRNA ligase	ALAS
JBDJKK_02330	30.7874765316	0.756728955365	1	2058	0.604833741624	0.00475236020678	5.0650403422e-09	Alanyl-tRNA synthetase	ALAS
JBDJKK_02340	1420.48129623	2.21889614662	3	31	1.22183706226	0.120065960217	0.000479242788493	Response regulator FasA or ComE or BlpR	
JBDJKK_02340	1025.20581235	3.77222273253	6	172	1.05090188079	0.0958857622445	5.09314446752e-06	Accessory gene regulator protein A	
JBDJKK_02340	47.729272754	10.658615883	15	626889	0.695377416054	0.16280317135	1.30681477166e-06	DNA-binding response regulator	
JBDJKK_02340	65.4070854227	5.49341991346	9	89321	0.650290787088	0.0643922827975	2.15178911138e-06	Stage 0 sporulation protein A homolog	
JBDJKK_02340	89.5934152852	1.99707012369	3	6308	0.63564357941	0.0185022512673	1.00620658129e-06	Two component transcriptional regulator, LytTR family	
JBDJKK_02350	1445.19382507	1.25456569191	2	14	1.24378552595	0.142829916634	0.000407005385073	Response regulator FasA or ComE or BlpR	
JBDJKK_02350	1004.12596239	3.05532216376	4	172	1.04543092762	0.101466218393	0.000172345908205	Accessory gene regulator AgrA	
JBDJKK_02350	53.7328092926	9.90247993989	14	626889	0.727847951509	0.219537352533	1.54750899078e-06	DNA-binding response regulator	
JBDJKK_02350	186.158681713	1.43253858141	2	1100	0.681689133492	0.032501207924	1.03033073207e-06	LytTr DNA-binding domain protein	
JBDJKK_02355	1276.15286787	0.808509109399	1	7	1.12861456896	0.053119111634	1.46322640793e-05	Putative histidine kinase of the competence regulon, ComD	
JBDJKK_02355	390.01859875	1.60899915471	2	424	0.830210271356	0.15887137016	5.02835578956e-05	Sensory histidine kinase DcuS	
JBDJKK_02355	250.904177294	4.04894569101	6	6487	0.704535634574	0.0267425068717	2.17507172605e-05	GHKL domain-containing protein	
JBDJKK_02355	17.3566158986	3.83568113361	5	1183915	0.624586258499	0.052157748624	2.68423854881e-07	Sensor histidine kinase NatK C-terminal domain-containing protein	
JBDJKK_02355	8.88484417859	0.812518641443	1	203067	0.593553937671	0.0	0.0	ATP-binding protein	
JBDJKK_02360	26.1423899849	1.10460052073	2	611783	0.864896231205	0.498942022852	1.54975442121e-07	Transcriptional regulator	
JBDJKK_02365	2.69414271129e-08	0.553580761429	1	34417	0.593436542651	0.00648404212025	1.58321909038e-08	D-alanyl-D-alanine carboxypeptidase	
JBDJKK_02370	521.996581176	0.785624641865	1	4	0.80490766925	0.0114831518416	0.00114831518416	Ketoglutaramate omega-amidase	
JBDJKK_02370	221.619486672	43.3208236242	63	168395	0.79313780771	0.216018757132	3.58806395323e-06	Carbon-nitrogen family hydrolase	
JBDJKK_02370	440.574931845	6.40510107534	9	933	0.78619038283	0.0376581135462	8.04956472289e-05	Aliphatic amidase amiE	
JBDJKK_02370	0	0.675389762574	1	1	0.738290169098	0.279792177989	1.57381822124e-05	Carbon-nitrogen hydrolase familiy protein	
JBDJKK_02370	298.084818141	6.9682041373	10	2412	0.709233927256	0.0	0.0	Hydrolase, carbon-nitrogen family	
JBDJKK_02370	118.997420544	1.29288174824	2	521	0.645098548854	0.0141501492987	7.54224757719e-08	Putative phage head-tail adaptor	
JBDJKK_02370	38.1935759188	7.30366920929	11	159264	0.637541765647	0.0608760444263	1.58668472683e-06	Amidohydrolase	
JBDJKK_02370	69.3825425139	1.88529920085	3	3256	0.619722690099	0.00371634134024	6.09136279074e-07	Nitrilase cyanide hydratase and apolipoprotein N-acyltransferase	
JBDJKK_02375	1967.40553203	15.8020277947	22	250	1.41043984988	0.0631649962921	9.45165732647e-06	Transaminase	
JBDJKK_02375	231.138247549	56.7865040376	77	233499	0.760838469925	0.147892313456	1.22386977778e-05	Pyridoxal phosphate-dependent aminotransferase	
JBDJKK_02375	207.306650869	0.855546564692	1	66	0.722368649454	0.0932941896146	3.43053252368e-06	Aspartate aminotransferase, putative	
JBDJKK_02380	761.596593812	73.1898452694	100	36008	1.0650539297	0.321537915319	9.85291668077e-06	N-acetyl-gamma-glutamyl-phosphate reductase	ARGC
JBDJKK_02385	880.022030707	75.8352772498	99	26492	0.983731917177	0.0787199765622	7.5865827832e-05	Arginine biosynthesis bifunctional protein ArgJ	ARGJ
JBDJKK_02385	151.734022012	0.727444867098	1	82	0.695748239915	0.0850082499275	1.29324364768e-05	Bifunctional ornithine acetyltransferase/N-acetylglutamate synthase	ARGJ
JBDJKK_02390	376.011277615	18.7202544548	24	35570	0.985011399223	0.461517780512	0.000123225267943	Acetylglutamate kinase	ARGB
JBDJKK_02395	848.495333717	72.8343231832	100	28998	1.01273361813	0.157231452319	0.000140745851748	Acetylornithine aminotransferase	ARGD
JBDJKK_02400	463.115550852	54.2949516431	82	73679	0.990775899784	0.40665694066	7.50446549578e-05	Polysaccharide deacetylase	ICAB
JBDJKK_02400	55.8111485937	3.85346289321	6	25474	0.625527707028	0.0249116750359	2.99106858708e-06	NodB homology domain-containing protein	ICAB
JBDJKK_02405	724.9455813	75.8974636959	100	39797	0.981511260966	0.191569640199	5.59570054383e-05	Homoserine dehydrogenase	HOM
JBDJKK_02410	806.859277611	73.7439712538	100	32078	1.00945909724	0.182479860144	5.3016055946e-05	Homoserine kinase	THRB
JBDJKK_02415	2439.21367805	2.41368780515	3	11	1.56568547122	0.0	0.0	Chloramphenicol-sensitivity protein (RarD) family protein	RARD
JBDJKK_02415	562.6957412	17.7473975011	25	11174	0.903463214715	0.166759376221	0.000122441916486	EamA family transporter RarD	RARD
JBDJKK_02415	734.91950215	1.36933033979	2	39	0.88396780086	0.0	0.0	Chloramphenicol-sensitive protein	RARD
JBDJKK_02415	229.046369543	2.20711209038	3	1043	0.720024779199	0.0724645741044	3.55322572795e-07	Multidrug DMT transporter	RARD
JBDJKK_02415	13.7303526658	1.24334493108	2	90517	0.663419129126	0.128163690074	1.16160268708e-05	EamA domain-containing protein	RARD
JBDJKK_02415	124.258881299	0.791725825874	1	456	0.648200234994	0.0160314737778	6.85965054217e-08	Aromatic amino acid exporter	RARD
JBDJKK_02420	293.152148299	17.1147106071	23	51557	1.07651605025	0.696699077745	0.000233986227066	PepSY domain-containing protein	
JBDJKK_02420	176.158885524	1.48975554864	2	1082	0.681890998837	0.0404289947001	3.87180723522e-06	Peptidase propeptide and YPEB domain protein	
JBDJKK_02430	1225.39574193	2.34740447893	3	13	1.08308477493	0.00552165430703	6.86041942087e-08	Flavoprotein oxygenase-like protein	FLR
JBDJKK_02430	448.780191951	66.3897862083	85	77491	0.900040821418	0.246279165472	3.93468885119e-05	Flavin reductase	FLR
JBDJKK_02430	360.91103797	7.01972601922	9	1340	0.746768267851	0.0233982189863	0.000139829993942	Flavoredoxin	FLR
JBDJKK_02435	452.094606985	9.42070005471	12	1497	0.794923069008	0.0454370523756	0.000179422736837	Putative ribosomal N-acetyltransferase YdaF	
JBDJKK_02435	135.103897231	49.5488044595	63	461600	0.756228440362	0.211672505459	2.2678827938e-05	GNAT family N-acetyltransferase	
JBDJKK_02435	59.565396914	15.7795283551	20	239547	0.646243147773	0.0611640903102	1.05717251726e-06	Acetyltransferase	
JBDJKK_02435	53.4282290987	0.794547597032	1	762	0.611371291639	0.0	0.0	Putative N-acetyltransferase	
JBDJKK_02435	6.43361809107	1.63661783975	2	203375	0.592573447236	0.0	0.0	N-acetyltransferase domain-containing protein	
JBDJKK_02440	598.068593301	66.6779015037	88	46667	1.04987621616	0.416312563484	0.000156009602715	Shikimate kinase	
JBDJKK_02440	29.558904057	6.85710828375	9	198212	0.620042409913	0.0343751728072	3.35125117471e-07	AAA family ATPase	
JBDJKK_02445	622.638348088	80.0209937992	99	52961	1.07411644264	0.443510936778	1.53457662929e-05	Valine--tRNA ligase	VALS
JBDJKK_02445	32.1369686887	0.805692147511	1	2012	0.608120292178	0.00993491413441	1.0588578874e-08	Valyl-tRNA synthetase	VALS
JBDJKK_02450	643.469066875	2.01952941986	3	1483	0.84738762675	0.0	0.0	Anti-bacteriophage protein A/HamA C-terminal domain-containing protein	
JBDJKK_02455	94.0845457747	5.70371005777	8	186238	0.81990433484	0.362774490047	1.84026198375e-06	DEAD/DEAH box helicase	
JBDJKK_02460	120.82297285	1.32793794752	2	28650	0.849490584431	0.398417721519	1.4429689414e-07	DNA (cytosine-5-)-methyltransferase	
JBDJKK_02465	943.495172186	68.0261463631	100	23534	1.28475765488	0.598790975332	1.84539207571e-05	Cytosine-specific methyltransferase	HHAIM
JBDJKK_02470	373.013693679	27.0843153181	37	55511	0.975136017597	0.445150516429	3.8320880755e-05	Restriction endonuclease	
JBDJKK_02475	477.781189784	33.4056645304	44	40202	0.889610482806	0.204712861906	9.50410228894e-06	ATP synthase subunit c	ATPE
JBDJKK_02480	332.930313896	29.1150856543	38	71504	0.852272807595	0.243586120026	1.92116475748e-06	ATP synthase subunit a	ATPB
JBDJKK_02485	288.887795923	15.3588143467	19	47683	0.831425034413	0.237490367534	1.06252571112e-06	ATP synthase subunit b	ATPF
JBDJKK_02490	395.417295246	20.6460462433	26	34764	0.875755968596	0.240733853185	5.41548322662e-06	ATP synthase subunit delta	ATPH
JBDJKK_02495	422.288707945	81.1298208826	100	117348	0.822945407948	0.120811095545	2.20656816714e-06	ATP synthase subunit alpha	ATPA
JBDJKK_02500	533.397493098	75.9351200018	100	73485	0.867065750856	0.120201188926	6.17430247836e-06	ATP synthase gamma chain	ATPG
JBDJKK_02505	677.913591521	80.3423832714	100	45562	0.920853947089	0.112619758648	1.91984414348e-06	ATP synthase subunit beta	ATPD
JBDJKK_02510	673.551124601	49.0797466611	70	32121	0.98932790303	0.24510722759	3.11283535057e-05	ATP synthase epsilon chain	ATPC
JBDJKK_02515	712.680857796	72.1948563806	99	40353	0.940177298366	0.12283638081	8.36709259765e-05	Probable peptidoglycan glycosyltransferase FtsW	FTSW
JBDJKK_02515	17.2954401778	0.68715721319	1	6170	0.597324774904	0.00076716738448	5.95888554905e-09	FtsW/RodA/SpoVE family cell cycle protein	FTSW
JBDJKK_02520	696.393650239	80.5640681957	100	43191	0.939670058257	0.134172021774	7.13310550317e-05	Elongation factor Tu	TUF
JBDJKK_02525	631.367076038	80.6294367048	100	52561	0.96816729757	0.237012357746	0.000195877496206	Triosephosphate isomerase	TPIA
JBDJKK_02530	518.68174159	77.6583023101	100	77816	1.06381123523	0.502508645629	0.000447820772849	Transketolase	TKT
JBDJKK_02540	691.812251611	70.4250304835	99	42808	0.912300751847	0.0859907792524	3.69099443256e-05	Thymidylate kinase	TMK
JBDJKK_02540	17.8246514824	0.668222491541	1	5773	0.609285375375	0.0229349192154	3.79880433955e-07	dTMP kinase	TMK
JBDJKK_02545	527.071542691	66.9945100419	100	74797	0.948598604532	0.278811004132	7.76329535665e-06	DNA-directed DNA polymerase	HOLB
JBDJKK_02550	1730.22907386	2.29396525924	3	8	1.2934558182	0.0214416589206	5.47119568539e-06	Regulator of signaling phosphorelay	
JBDJKK_02550	1140.28301031	1.51180630824	2	10	1.05198017712	0.0110669849873	7.3547732704e-05	Subunit of a sporulation, competence and biofilm formation regulatory complex of RNaseY (RicAFT complex / FAD / two [4Fe-4S]2+)	
JBDJKK_02550	760.561898903	15.5142980049	22	2367	0.934336636087	0.0756827300573	1.47978422089e-06	Signal peptidase II	
JBDJKK_02550	607.253987598	18.0326595675	31	5016	0.863428294788	0.057597173578	9.88760696822e-06	Stage 0 sporulation protein	
JBDJKK_02550	466.844259927	19.4474886016	32	9870	0.799583381459	0.0431014503251	9.54407764324e-05	Cell fate regulator YaaT, PSP1 superfamily (Controls sporulation, competence, biofilm development)	
JBDJKK_02550	0	0.675237291894	1	1	0.59	0.0	0.0	Initiation-control protein, YabA-like	
JBDJKK_02555	793.861889718	7.27754153405	9	2696	1.00752249813	0.188626917937	0.000273786952757	DNA replication initiation control protein YabA	YABA
JBDJKK_02555	646.120843263	0.806633256586	1	50	0.848448337305	0.0	0.0	Initiation-control protein	YABA
JBDJKK_02560	733.383153937	73.6970442653	99	38144	0.922796884952	0.074421836207	2.50936567607e-06	Ribosomal RNA small subunit methyltransferase I	RSMI
JBDJKK_02560	366.501621505	0.730281691226	1	15	0.737023998853	0.00079877230387	4.6492459514e-08	Putative tetrapyrrole (Corrin/porphyrin) methylase	RSMI
JBDJKK_02565	90.8657900494	21.5818332046	34	516887	0.702004183437	0.142747085719	9.5599308885e-05	Transposase	
JBDJKK_02565	92.6419299494	10.7517260614	16	123694	0.672926161297	0.0865459419615	2.00386021444e-06	Integrase catalytic domain-containing protein	
JBDJKK_02565	31.3113396963	1.92516090378	3	34627	0.615761777128	0.0249759057837	5.59192265673e-07	Mobile element protein	
JBDJKK_02565	15.9191263043	0.615354796118	1	13666	0.610903625115	0.0274263670158	3.72791272744e-09	Helix-turn-helix domain protein	
JBDJKK_02580	8.27140421164e-12	0.700678964213	1	603	0.678319088723	0.166638687908	2.92065750107e-05	Serine-rich adhesin for platelets	
JBDJKK_02585	184.819764756	69.345961263	91	532342	0.808012278961	0.271855060753	5.95429761213e-05	Transposase	
JBDJKK_02585	32.1947892533	3.08829527273	4	34627	0.609545758702	0.0125808216782	3.75567196065e-07	Mobile element protein	
JBDJKK_02590	69.1849115001	9.97324124315	14	573110	0.696352079049	0.148449214068	1.54962108646e-06	Transposase	
JBDJKK_02590	143.046921367	0.682108852154	1	629	0.676731731312	0.0556848238967	3.04972731611e-07	Helix-turn-helix domain of resolvase	
JBDJKK_02600	617.164950508	72.9573043353	100	54834	0.92099419421	0.158729044961	9.10088894438e-05	Ammonium transporter	
JBDJKK_02605	395.854103086	28.3549836767	40	40275	0.870387119509	0.230272988647	3.97145983791e-05	Nitrogen regulatory protein P-II	
JBDJKK_02605	31.7062089492	8.94615274406	13	611792	0.680143049373	0.146151993068	4.73355693993e-07	Transcriptional regulator	
JBDJKK_02610	1394.7095703	2.00614964551	3	3	1.16090834643	0.0245745495721	3.52000308993e-07	Extracellular mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase	
JBDJKK_02610	1156.52848999	1.89674001815	3	13	1.10459268155	0.0980005495057	0.00204971589967	Peptidoglycan hydrolase, Autolysin2	
JBDJKK_02610	1079.09094016	5.00560193201	8	104	1.02163637606	0.0	0.0	Mannosyl-glycoprotein endo-beta-N-acetylglucosaminidase family protein	
JBDJKK_02610	651.621573477	4.38634662935	7	219	0.883692288431	0.0623461107225	1.10178636432e-05	Glycoside hydrolase family 73 protein	
JBDJKK_02610	489.806050913	16.776305073	25	5669	0.862264285391	0.144040946482	8.16954548523e-06	Peptidoglycan hydrolase	
JBDJKK_02610	550.917716516	19.7491190675	31	6210	0.813084218807	0.00512643098823	6.18885028761e-06	N-acetylmuramidase	
JBDJKK_02610	93.7608404681	13.2791548643	19	96552	0.716866493972	0.168607459635	1.02089297353e-05	N-acetylmuramoyl-L-alanine amidase	
JBDJKK_02610	131.730371089	2.52284343661	4	1772	0.647255984099	0.00861071189775	7.91789599794e-06	Autolysin	
JBDJKK_02615	7.27186430246e-10	0.727485988262	1	5654	0.611034638177	0.0396879875195	2.39561942907e-07	HD domain-containing protein (Fragment)	
JBDJKK_02620	1.6461347813e-07	0.67525995731	1	85084	0.625164120464	0.0663473818646	4.00481573889e-07	HD domain-containing protein	
JBDJKK_02625	126.585299444	17.4315937568	24	133333	0.829954466651	0.357208068038	3.54065689649e-06	Cof-type HAD-IIB family hydrolase	
JBDJKK_02625	153.63627253	13.0309381015	19	50637	0.740868539583	0.168705523842	5.14675803886e-06	HAD superfamily hydrolase	
JBDJKK_02625	113.629770142	9.31670655646	13	47297	0.721736453826	0.162800589857	1.16572446272e-05	Haloacid dehalogenase	
JBDJKK_02625	23.6014815489	1.57998960942	2	31344	0.656848277982	0.10831636367	6.30861311096e-07	Phosphatase	
JBDJKK_02630	222.048288673	8.3606652846	11	39894	0.844224561663	0.312085136689	6.1874153518e-06	Bacterial inner membrane protein	
JBDJKK_02630	348.126717992	1.44361161021	2	484	0.761163192859	0.0602122685515	1.66473082396e-07	Signal peptide	
JBDJKK_02635	1625.86069423	29.0881807629	40	1446	1.32604199586	0.161693762709	1.19640018535e-06	Sodium-dependent phosphate transporter	
JBDJKK_02635	362.331594963	16.6109608983	23	9492	0.787772149543	0.0996951713546	5.3536982049e-05	Na/Pi cotransporter family protein	
JBDJKK_02635	284.481648066	0.695480968551	1	27	0.703792659226	0.0	0.0	Putative Na+/Pi-cotransporter	
JBDJKK_02635	268.710123523	13.1801570148	18	10864	0.697484049409	0.0	0.0	Na+/Pi-cotransporter	
JBDJKK_02635	124.41211608	4.20985225591	6	5169	0.650765375255	0.0207556119399	2.72472752739e-06	PhoU domain-containing protein	
JBDJKK_02640	861.521041403	70.11606849	99	27526	1.23273123851	0.562490739994	0.000136487727261	N-acetylglucosamine-6-phosphate deacetylase	NAGA
JBDJKK_02640	6.06604140178	0.724236523186	1	56194	0.592426416561	0.0	0.0	Amidohydrolase-related domain-containing protein	NAGA
JBDJKK_02645	1078.26083075	15.0673313977	20	3404	1.18792699732	0.31434368906	0.00102549096968	Membrane protein YkvI	
