qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
IPMCLH_01045	6.61531628419	1.61983383279	2	204980	0.593612173446	0.001822729698	9.63263054206e-09	ATP-binding cassette domain-containing protein	LMRA1
IPMCLH_01045	6.16929545332	1.50811864774	2	203067	0.592467718181	0.0	0.0	ATP-binding protein	LMRA1
IPMCLH_01050	140.780866005	18.4249003749	24	239956	0.799134371963	0.288343146825	7.8871593359e-06	MarR family transcriptional regulator	
IPMCLH_01050	53.132997592	0.822288362006	1	3357	0.726702363298	0.217828522899	2.35621219699e-06	Transcriptional regulator SlyA	
IPMCLH_01055	562.869988841	71.2245702531	100	65709	0.986957522907	0.324158613727	0.000273104799414	Peptide deformylase	DEF
IPMCLH_01060	377.448003242	5.45993088247	7	10288	0.969259277794	0.430717085651	1.05507356251e-06	Membrane protein 6-pyruvoyl-tetrahydropterin synthase-related domain-containing protein	
IPMCLH_01065	661.458238709	77.8835073321	100	47817	0.961008656079	0.200802051668	1.36605473063e-05	Glutamate dehydrogenase	GDHA
IPMCLH_01070	582.467214913	5.28254414121	7	750	0.843519201611	0.0387394400684	2.06204804564e-05	Bifunctional NAD biosynthesis protein NadR	NADR
IPMCLH_01070	54.3249663987	14.1405743308	19	611783	0.714028276211	0.19301561936	5.69546071443e-07	Transcriptional regulator	NADR
IPMCLH_01070	210.978717047	5.85184136836	9	7013	0.708234416185	0.0638545160171	1.79386213898e-06	Nicotinamide-nucleotide adenylyltransferase	NADR
IPMCLH_01070	37.4222155331	5.54383427725	7	198212	0.655692889779	0.0957056397209	7.25696703446e-07	AAA family ATPase	NADR
IPMCLH_01075	102.237360879	9.51110695223	12	151285	0.771639039234	0.265554489146	1.07817622799e-05	NUDIX hydrolase	
IPMCLH_01075	241.169566609	1.59943113928	2	770	0.733544160837	0.0888219740004	3.43986395509e-05	Bifunctional NMN adenylyltransferase/Nudix hydrolase	
IPMCLH_01075	302.221804305	0.760983381932	1	111	0.715258439041	0.00824427173923	1.26648654675e-05	Nudix-related transcriptional regulator NrtR	
IPMCLH_01075	81.3851288235	2.39070817231	3	15095	0.66479935794	0.0797080321326	2.46903828164e-06	DNA mismatch repair protein MutT	
IPMCLH_01075	144.965840674	0.807364178194	1	543	0.662493497477	0.0273719875733	3.89697854088e-07	Phosphohydrolase (MutT/nudix family protein)	
IPMCLH_01085	1010.73354336	1.67166455384	2	4	1.03690561247	0.0804003456873	5.95542219242e-07	ABC-type transporter (Antibiotic resistance protein), ATPase component, putative	
IPMCLH_01085	461.57885958	0.763412835047	1	8	0.830946879509	0.106254500582	2.25184456397e-05	Putative ABC transporter, ATP-binding/permease pr otein	
IPMCLH_01085	504.317691479	3.13207441931	4	141	0.799944956608	0.0155054276944	1.66923001459e-07	ATPase component of ABC transporter with duplicated ATPase domain	
IPMCLH_01085	389.377969758	8.49058157824	11	1738	0.780783720087	0.0660984566438	1.75081386832e-05	ATP-binding cassette, subfamily F, uup	
IPMCLH_01085	91.0095577383	0.821792273912	1	298	0.722118212099	0.180592996581	5.0408055848e-06	Putative ABC transporter ATP-binding protein YjjK	
IPMCLH_01085	82.7068757846	42.9368334766	56	974051	0.683277350293	0.113574623879	2.46616192039e-06	Antibiotic ABC transporter ATP-binding protein	
IPMCLH_01085	59.2556591073	14.8119138697	19	226207	0.639955636292	0.0495345806651	2.24484997823e-06	ABC-F family ATP-binding cassette domain-containing protein	
IPMCLH_01085	18.970554947	1.4958142473	2	22490	0.602189417363	0.00868147826094	5.95298205033e-07	Energy-dependent translational throttle protein EttA	
IPMCLH_01090	1696.64455915	72.1106974276	98	6955	1.50282948982	0.441831855704	3.91317905106e-05	CCA-adding enzyme	CCA
IPMCLH_01090	25.8735522332	1.49044423454	2	12701	0.602785882043	0.00459709574826	2.01696772115e-08	CCA tRNA nucleotidyltransferase	CCA
IPMCLH_01095	719.944282794	78.2692407116	100	40374	1.03665725166	0.299395009546	9.17438952967e-06	4-hydroxy-tetrahydrodipicolinate reductase	DAPB
IPMCLH_01100	858.400929258	18.8920360205	27	7624	0.953595409834	0.0381777805956	4.0720734158e-05	EDD domain protein, DegV family	
IPMCLH_01105	70.1633788181	9.02345534501	12	507340	1.10711678693	0.922738253821	8.04376877547e-06	Transposase	
IPMCLH_01110	110.622510037	32.9135215206	50	498219	0.788923201559	0.291837354789	1.99753080219e-05	GNAT family N-acetyltransferase	
IPMCLH_01110	86.9345511339	17.5913508803	26	230400	0.723898995329	0.187028538415	2.47580503761e-06	Acetyltransferase	
IPMCLH_01110	110.661728935	1.84354479094	3	1570	0.650495903821	0.0306248747359	1.43184042453e-06	Acetyltransferase, ribosomal protein N-acetylase	
IPMCLH_01110	81.7968874066	0.641503295058	1	348	0.622718754963	0.0	0.0	Putative GCN5-related N-acetyltransferase	
IPMCLH_01110	10.0357189327	1.95480199345	3	203375	0.594014287573	0.0	0.0	N-acetyltransferase domain-containing protein	
IPMCLH_01115	735.573979612	79.7915299023	99	37868	0.942498529305	0.109938646409	7.27431621239e-05	Large ribosomal subunit protein bL27	RPMA
IPMCLH_01115	32.4858690296	0.866423533265	1	2285	0.614283690757	0.0213006275242	5.27851683328e-07	50S ribosomal protein L27	RPMA
IPMCLH_01120	730.535382275	79.4825422889	98	37630	0.929648339051	0.0894962173493	5.95472806924e-05	Large ribosomal subunit protein bL21	RPLU
IPMCLH_01120	54.6162481277	1.65029306947	2	2899	0.62723441479	0.0290337725937	8.031884535e-07	50S ribosomal protein L21	RPLU
IPMCLH_01125	49.5102677538	7.79462332505	10	547413	0.903281478459	0.553730621828	7.08942425329e-06	GNAT family N-acetyltransferase	
IPMCLH_01125	11.3081068707	0.748587402624	1	95924	0.663143449329	0.129472085074	7.45940575034e-08	Acetyltransferase	
IPMCLH_01125	38.6612781089	3.70964031617	5	203375	0.605464511244	0.0	0.0	N-acetyltransferase domain-containing protein	
IPMCLH_01130	4302.47686082	44.6475760826	65	707	2.53949422254	0.430403863684	0.0194715230468	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase stabilizing protein GtfB	GTFB
IPMCLH_01130	377.238552238	1.14042174235	2	60	0.744476382351	0.00674818192186	0.000221251866291	Glycosyltransferase-stabilizing protein Gtf2	GTFB
IPMCLH_01135	5485.81194385	69.6747307983	100	690	2.85190161787	0.127225622785	0.00736301286445	UDP-N-acetylglucosamine--peptide N-acetylglucosaminyltransferase GtfA subunit	GTFA
IPMCLH_01140	1456.46137256	77.3692445748	100	9870	1.26589496555	0.176055189479	5.83049224074e-05	Probable tRNA sulfurtransferase	THII
IPMCLH_01145	338.162540399	57.5625740159	75	101713	0.824371960667	0.186990521259	9.84120072501e-05	Cysteine desulfurase	
IPMCLH_01145	80.6633859717	0.794824328878	1	341	0.65409241605	0.0600508216557	6.3092066239e-06	Cysteine desulfhydrase	
IPMCLH_01145	83.3080326393	18.8195069096	24	178189	0.635018656832	0.0220668557481	5.11508168592e-07	Aminotransferase V	
IPMCLH_01150	448.517035346	6.43568292377	8	3293	0.839027038654	0.131358869208	1.19175888782e-06	Signal peptide containing protein	
IPMCLH_01150	227.049417524	10.1396153034	13	31889	0.778742942665	0.184760393274	8.36102248893e-06	Histone acetyltransferase Gcn5	
IPMCLH_01155	796.397978129	67.116539404	100	32638	1.00744149225	0.186565473665	0.000129997776196	tetrahydrofolate synthase	
IPMCLH_01160	1084.02515994	76.3236783636	100	17789	1.17259752041	0.281108017593	1.03552939243e-05	Glutathione-disulfide reductase	GOR
IPMCLH_01165	1874.15626498	16.8858130269	22	288	1.36278358457	0.0436236171187	2.80754795052e-05	PTS system fructose specific transporter subunit IIABC	FRUA
IPMCLH_01165	955.385822578	13.0210614422	17	659	0.993246603094	0.0397942555167	6.59319259575e-05	PTS system fructose-specific EIIABC component	FRUA
IPMCLH_01165	514.821253609	39.2565520244	51	20623	0.811621168684	0.0296084843418	8.52695380935e-06	PTS fructose transporter subunit IIC	FRUA
IPMCLH_01165	326.741677075	7.6608656224	10	1950	0.734561415092	0.0261596563133	6.32077852938e-06	Phosphoenolpyruvate-dependent sugar phosphotransferase system, EIIA 2	FRUA
IPMCLH_01170	1589.75171827	76.3741308961	100	8281	1.39576954342	0.320507087692	4.9819292509e-06	Tagatose-6-phosphate kinase	PFKB
IPMCLH_01175	246.455393826	14.4442087582	20	24443	0.800241473509	0.210677904688	1.32470726888e-06	DeoR/GlpR transcriptional regulator	FRUR
IPMCLH_01175	242.038375663	16.5823671289	23	33399	0.756697696496	0.131853079267	1.07109863564e-05	DeoR family transcriptional regulator	FRUR
IPMCLH_01175	119.617702546	8.95301712709	12	39826	0.689170552048	0.0968365520794	4.92135975512e-06	Lactose phosphotransferase system repressor	FRUR
IPMCLH_01180	974.784872104	77.4859375136	99	21564	1.09196996309	0.211421646658	0.000127076232451	Ribonuclease Y	RNY
IPMCLH_01180	8.76187435426	0.809787238663	1	28399	0.596058418802	0.00481824092228	6.85978006846e-08	Phosphohydrolase	RNY
IPMCLH_01185	1502.34995996	77.8150440975	99	9081	1.36083366063	0.320552728617	3.65238349423e-05	S-ribosylhomocysteine lyase	LUXS
IPMCLH_01185	0	0.805235586397	1	1	0.595004037003	0.00944156663772	3.34252103318e-07	Truncated autoinducer-2 production protein luxS/ribosylhomocysteinase	LUXS
IPMCLH_01190	911.588935895	75.7585654951	99	24654	0.978748488525	0.0454958683171	5.19797018631e-06	Acetyl-coenzyme A carboxylase carboxyl transferase subunit alpha	ACCA
IPMCLH_01190	38.0326975588	0.803971468152	1	1593	0.605225613695	2.36501279682e-05	5.20583930624e-09	acetyl-CoA carboxytransferase (Fragment)	ACCA
IPMCLH_01195	877.118505703	76.6503184807	100	27182	0.980817281341	0.0754145402701	8.63583498181e-06	Acetyl-coenzyme A carboxylase carboxyl transferase subunit beta	ACCD
IPMCLH_01200	651.118507754	77.6717531153	100	49382	0.967188020676	0.220263062902	5.97118355093e-05	Biotin carboxylase	ACCC
IPMCLH_01205	950.196946461	80.6951586769	100	23202	1.07240126072	0.193046823925	0.000383272836736	3-hydroxyacyl-[acyl-carrier-protein] dehydratase FabZ	FABZ
IPMCLH_01210	682.242679	51.8585997384	72	32074	0.960746923183	0.184621246514	2.95465170601e-05	Biotin carboxyl carrier protein of acetyl-CoA carboxylase	ACCB
IPMCLH_01215	687.27893497	77.4494330208	100	44287	0.968662594527	0.19575652612	3.08479113154e-06	3-oxoacyl-[acyl-carrier-protein] synthase 2	FABF
IPMCLH_01220	550.497363067	77.9433188974	100	69009	1.00944290711	0.375931568847	1.15197065386e-05	3-oxoacyl-[acyl-carrier-protein] reductase	FABG
IPMCLH_01225	761.511693989	77.3941076117	99	35334	0.951190554623	0.106760159173	0.000149633273663	Malonyl CoA-acyl carrier protein transacylase	FABD
IPMCLH_01225	45.8381828619	0.808357636242	1	1063	0.608713260759	0.000713184065742	2.99305046896e-09	ACP S-malonyltransferase	FABD
IPMCLH_01230	1271.91129909	30.864221432	39	1979	1.17791054498	0.149297653408	0.000913451912006	Enoyl-[acyl-carrier-protein] reductase FabK	FABK
IPMCLH_01230	296.693734842	31.5292033301	40	37928	0.802162018514	0.176385743418	4.02829606101e-06	Enoyl-ACP reductase	FABK
IPMCLH_01230	226.564994515	1.60188596155	2	168	0.689138052014	0.0160584979086	5.25158146076e-05	Dioxygenases related to 2-nitropropane dioxygenase	FABK
IPMCLH_01230	148.726077277	8.63611838932	11	11322	0.65767098414	0.0154349957365	2.74462135623e-07	2-nitropropane dioxygenase	FABK
IPMCLH_01230	58.7932253809	5.54280647715	7	29756	0.629272004441	0.0297257815395	2.50362417033e-06	Nitronate monooxygenase	FABK
IPMCLH_01230	0	0.775786855437	1	1	0.592833768158	0.00532663187502	0.000532663187502	2-nitropropane dioxygenase-related dioxygena	FABK
IPMCLH_01235	261.468163496	24.2740983361	31	94342	0.951277018158	0.484319877208	1.08919985218e-05	Acyl carrier protein	ACPP
IPMCLH_01240	685.421060968	72.8062743947	100	44381	0.970026961794	0.199732685193	1.07127238912e-05	Beta-ketoacyl-[acyl-carrier-protein] synthase III	FABH
IPMCLH_01245	1777.0264903	3.76014010098	5	64	1.36026273921	0.112143078064	0.000815585670352	Transcriptional regulator of fatty acid biosynthesis FabT	
IPMCLH_01245	59.6600013843	14.5984536704	19	850261	0.720824806596	0.201812707202	3.56124493375e-06	MarR family transcriptional regulator	
IPMCLH_01245	14.7179591458	0.740661272139	1	35887	0.601086585726	0.00981019215004	1.14251482853e-08	HTH marR-type domain-containing protein	
IPMCLH_01250	2467.08761578	15.4077062975	21	153	1.65354314361	0.14473217453	2.24003984636e-06	Trans-2-decenoyl-[acyl-carrier-protein] isomerase	PHAB
IPMCLH_01250	261.729259335	46.7550293533	64	125023	0.829669954065	0.254674793197	3.04968541719e-05	Enoyl-CoA hydratase	PHAB
IPMCLH_01250	86.2181125161	10.0290371056	14	52896	0.624487245006	0.0	0.0	Enoyl-CoA hydratase/isomerase family protein	PHAB
IPMCLH_01250	0	0.761076975391	1	1	0.59	0.0	0.0	Enoyl-CoA hydratase/carnithine racemase, putative	PHAB
IPMCLH_01255	1446.34322068	1.60155686022	2	4	1.16853728827	0.0	0.0	Beta-phosphoglucomutase, putative	
IPMCLH_01255	713.774338825	0.790373564735	1	9	0.880911603363	0.010185460354	0.000178692286913	Beta-phosphoglucomutase / Glucose-1-phosphate phosphodismutase	
IPMCLH_01255	155.709605346	20.6960710686	29	143835	0.745160550354	0.175238626531	1.18076942837e-05	HAD family phosphatase	
IPMCLH_01255	63.6560575193	3.95136453775	6	31344	0.702231392592	0.163714964988	1.90703295346e-06	Phosphatase	
IPMCLH_01255	171.239207196	1.93108820494	3	1037	0.680787348364	0.042059427181	8.45398165732e-06	Haloacid dehalogenase superfamily, subfamily IA, variant 3 with third motif having DD or ED/haloacid dehalogenase superfamily, subfamily IA, variant 1 with third motif having Dx(3-4)D or Dx(3-4)E	
IPMCLH_01255	83.3017073147	3.38242836555	5	13429	0.652125583805	0.0543487682411	2.68556514498e-06	Haloacid dehalogenase-like hydrolase	
IPMCLH_01255	64.3379994301	3.65645284587	5	26280	0.632720488105	0.0320477101482	9.7740876111e-08	Beta-phosphoglucomutase	
IPMCLH_01260	676.659355824	77.3452769534	100	45704	1.12048342462	0.490190250569	0.000942474189245	Aspartokinase	THRA
IPMCLH_01265	1758.22695566	79.4821391803	99	6629	1.4291162043	0.25627404658	8.86724835768e-06	Aspartate--ammonia ligase	ASNA
IPMCLH_01265	149.721189607	0.851847615612	1	105	0.655056109128	0.00975016821862	2.20645458692e-06	Asparagine synthetase AsnA	ASNA
IPMCLH_01270	688.786577267	10.7081743823	14	925	0.892587506146	0.0510771793746	9.85085500691e-05	RNA methyltransferase, TrmA family	RLMD
IPMCLH_01270	568.141961355	46.989083684	63	26174	0.854291694809	0.0698752730644	5.07771534205e-05	23S rRNA (Uracil-5-)-methyltransferase RumA	RLMD
IPMCLH_01270	119.625259118	13.926296496	19	51750	0.671583462991	0.0636478274818	5.38921422278e-07	RNA methyltransferase	RLMD
IPMCLH_01270	51.7186083891	0.812560445071	1	944	0.620063329943	0.0176903510868	2.55834728648e-08	tRNA (Uracil-5-)-methyltransferase	RLMD
IPMCLH_01270	14.4408988256	0.713214598489	1	9252	0.597674116035	0.00358066798207	1.23710198385e-07	TRAM domain-containing protein	RLMD
IPMCLH_01275	788.563462551	71.8274702783	100	33513	1.04198781229	0.257650578301	0.00038103834243	Regulatory protein RecX	RECX
IPMCLH_01280	3462.33314436	77.5207197582	99	1713	2.07650904951	0.191651473707	2.55348583872e-05	Nucleoside triphosphate/diphosphate phosphatase	
IPMCLH_01280	14.0973146237	0.766329839816	1	10000	0.595752941976	0.000215123990349	2.05584853162e-08	DUF402 domain-containing protein	
IPMCLH_01290	2906.17283818	78.2149305454	100	2479	1.8551840477	0.193796755221	0.000131608210733	Probable manganese-dependent inorganic pyrophosphatase	PPAC
IPMCLH_01345	878.019919969	73.6994793786	97	25545	1.00736525274	0.124819402757	0.000150064665274	Ribosome hibernation promoting factor	HPF
IPMCLH_01345	171.930205663	0.807591420145	1	80	0.725082273602	0.125113480195	2.34166197924e-06	Ribosome-associated factor Y	HPF
IPMCLH_01345	78.1570045878	0.716908071901	1	305	0.621465357826	0.000382180426727	1.82408765585e-08	Ribosomal subunit interface protein (Fragment)	HPF
IPMCLH_01345	16.3575245774	0.73519939978	1	7273	0.596876915913	0.000630010737575	1.95349592953e-08	Ribosome-associated translation inhibitor RaiA	HPF
IPMCLH_01350	1589.17451386	3.58843394603	5	142	1.23884311877	0.0248552184997	2.3710223676e-06	ComF operon protein C	COMFC
IPMCLH_01350	1519.59624232	1.22166811956	2	18	1.21716864866	0.0364707959048	3.14949952885e-05	Competence protein F homolog,phosphoribosyltransferase domain protein YhgH required for utilization of DNA as sole source of carbon and energy	COMFC
IPMCLH_01350	608.838098437	2.75201226659	4	569	0.844677360969	0.0210227931563	2.06106724073e-06	Competence protein ComFC	COMFC
IPMCLH_01350	217.816109793	1.54550668966	2	1402	0.711211626759	0.0643108378957	2.19378492375e-05	DNA utilization protein GntX	COMFC
IPMCLH_01350	143.33154156	0.82384907578	1	920	0.661870791014	0.0274304991286	4.92592377413e-07	Putative amidophosphoribosyltransferase	COMFC
IPMCLH_01350	28.9240690945	0.639647939221	1	13592	0.60776505441	0.0116894833876	2.88308876251e-08	Phosphoribosyltransferase domain-containing protein	COMFC
IPMCLH_01355	1607.28315861	2.32450079488	3	9	1.23736559868	0.00840060284548	7.86234188713e-07	Late competence protein required for DNA uptake	COMFA
IPMCLH_01355	926.118983914	8.85421912138	13	437	0.969146217035	0.0164123667007	3.45588731808e-06	ComF operon protein A, DNA transporter ATPase	COMFA
IPMCLH_01355	649.493077415	11.7061144331	18	1553	0.859242096226	0.017814491568	0.000159236436783	Competence protein ComFA	COMFA
IPMCLH_01355	227.564647912	2.69005769823	4	668	0.688394403787	0.0139023445646	1.51001502149e-05	Primosome assembly protein PriA	COMFA
IPMCLH_01355	171.722858454	33.5304088762	48	181846	0.67894863928	0.0382254153888	1.28710717166e-06	DEAD/DEAH box helicase	COMFA
IPMCLH_01355	36.9108404839	3.36977006609	5	39575	0.608602850846	0.0072424802137	6.94696467287e-09	Transcription-repair-coupling factor	COMFA
IPMCLH_01355	31.9221007173	0.723060790403	1	2448	0.605211448361	0.00460869306164	3.75630429347e-08	Type III restriction enzyme, res subunit	COMFA
IPMCLH_01360	914.349103598	0.811408572955	1	15	0.97372567523	0.0339359112495	4.14191560505e-08	Putative translation regulator	
IPMCLH_01360	742.785595508	2.21253601594	3	169	0.925923712815	0.073225410254	3.58842290928e-07	Protein co-occurring with transport system	
IPMCLH_01360	215.677739438	5.7330552179	7	13455	0.802863092952	0.238852308552	1.36822108008e-05	Xaa-Pro dipeptidase	
IPMCLH_01360	169.704849697	2.50461609488	4	4148	0.705593062352	0.0900179576202	8.02467191804e-05	Impact N-terminal domain-containing protein	
IPMCLH_01360	190.509861749	1.6187308384	2	1375	0.667994485539	0.00337833823287	1.07880722555e-06	IMPACT family member YigZ	
IPMCLH_01360	20.4206703907	1.82945735958	3	151218	0.625050027617	0.0507203000918	2.05833767048e-08	ABC transporter	
IPMCLH_01365	580.895621485	75.3291317985	100	61988	0.90527235695	0.15644125309	1.22109041243e-05	Cysteine synthase	CYSK
IPMCLH_01370	695.862227434	7.6699216123	10	1881	0.977669914584	0.206271443369	5.79312500352e-05	Acetoin utilization protein, acetoin dehydrogenase	
IPMCLH_01370	91.09820114	7.92759909918	10	117036	0.713102464525	0.163515041524	1.06030568703e-05	CBS domain-containing protein	
IPMCLH_01370	197.944503453	1.62314409403	2	1041	0.697172748295	0.0528194103568	3.29712521268e-05	Hypoxic response protein 1	
IPMCLH_01375	318.193450902	25.9944268437	33	22953	0.73484883013	0.0331535626325	3.07870666353e-06	High-affinity branched-chain amino acid transport ATP-binding protein LivF	LIVF
IPMCLH_01375	83.978579458	44.6639370442	57	962314	0.666595099069	0.0811389624417	8.59574757535e-07	ABC transporter ATP-binding protein	LIVF
IPMCLH_01375	28.2204061054	6.96092264645	9	205025	0.61294287387	0.0219900039341	4.67159250146e-07	ATP-binding cassette domain-containing protein	LIVF
IPMCLH_01380	312.986258221	24.1677542162	31	20808	0.73999530849	0.0467939360993	9.53445539292e-07	Branched-chain amino acid transport ATP-binding protein LivG	LIVG
IPMCLH_01380	93.808557883	49.4509913555	64	960828	0.674196200889	0.0880618074013	9.9064590608e-07	ABC transporter ATP-binding protein	LIVG
IPMCLH_01380	36.1832950648	2.29327248713	3	13964	0.605563918762	0.0020577339543	8.7022345149e-08	Lipopolysaccharide export system ATP-binding protein LptB	LIVG
IPMCLH_01380	5.98795273752	1.52581742593	2	204980	0.592767876408	0.000703198563916	3.71621309036e-09	ATP-binding cassette domain-containing protein	LIVG
IPMCLH_01385	374.105872906	72.0164893067	98	143093	0.771969499115	0.0609945392909	2.20642792618e-06	Branched-chain amino acid ABC transporter permease	LIVM
IPMCLH_01385	133.543712446	1.4870090258	2	479	0.645964603989	0.0048058848522	1.93138144093e-09	Putative ATP synthase F0, A subunit	LIVM
IPMCLH_01390	146.596954403	74.0091611913	98	930004	0.67014818157	0.0405837185146	1.4498136668e-06	Branched-chain amino acid ABC transporter permease	LIVH
IPMCLH_01390	100.161268652	0.803736995195	1	236	0.655201273766	0.0474278421626	4.97937103472e-07	Leucine/isoleucine/valine transporter subunit membrane component of ABC superfamily	LIVH
IPMCLH_01390	14.7558968456	0.739998784296	1	9138	0.605360936081	0.0178463617481	2.80809408738e-07	Iron chelate uptake ABC transporter family permease subunit	LIVH
IPMCLH_01395	539.146089578	7.15818716872	10	705	0.811445192734	0.0109184072457	5.3143983056e-08	Receptor family ligand-binding region	LIVJ
IPMCLH_01395	174.858214367	58.2796269858	80	442935	0.711310958251	0.0969200575536	2.10004810457e-06	Branched-chain amino acid ABC transporter substrate-binding protein	LIVJ
IPMCLH_01395	194.967136463	4.80547090606	7	2429	0.676527654941	0.0161147144559	8.46895446416e-08	Leucine-, isoleucine-, valine-, threonine-, and alanine-binding protein	LIVJ
IPMCLH_01395	22.6968953798	1.55890376164	2	18715	0.599078758152	0.0	0.0	Leucine-binding protein domain-containing protein	LIVJ
IPMCLH_01405	994.558467603	17.0472757498	23	4579	1.19854746323	0.397555873231	0.000973168632578	YlbF family regulator	
IPMCLH_01405	387.533752301	0.809470784615	1	68	0.867534930132	0.231172222314	7.56927367121e-06	ComK regulator	
IPMCLH_01410	491.082515542	81.8253426783	100	86813	0.837591728755	0.0965244992494	3.68967865917e-05	ATP-dependent Clp protease proteolytic subunit	CLPP
IPMCLH_01415	758.791074072	80.407912743	100	36360	0.968164449388	0.140843406012	5.0728654813e-05	Uracil phosphoribosyltransferase	UPP
IPMCLH_01420	2883.69099035	4.16161947876	7	13	1.76093585715	0.032411439424	0.0140699059943	Inulosucrase	
IPMCLH_01420	2132.63466513	3.91172502445	6	21	1.46778154072	0.0462431050793	0.0109414489697	Fructosyltransfearse Ftf	
IPMCLH_01420	1399.08375677	21.594681032	34	1487	1.22193375293	0.136361684527	0.00142787104217	Levansucrase	
IPMCLH_01420	1009.25128324	1.71387179296	3	18	0.993700513296	0.0	0.0	Beta-D-fructosyltransferase	
IPMCLH_01420	928.23457617	9.85808945531	16	704	0.991591938032	0.0571641398759	5.5671476309e-05	Glycoside hydrolase family 68 protein	
IPMCLH_01420	596.49225051	1.16964556479	2	24	0.83395314259	0.0101032618648	7.56798641555e-05	Fructosyltransferase	
IPMCLH_01420	186.934849628	3.77154599315	5	2540	0.680569728352	0.0298033498524	6.5395613722e-07	KxYKxGKxW signal peptide domain-containing protein	
IPMCLH_01420	84.9347856757	5.75651247811	10	28605	0.640501718757	0.0311844525644	2.23135423284e-06	LPXTG cell wall anchor domain-containing protein	
IPMCLH_01420	9.99660201022	0.576486823656	1	20394	0.605159272269	0.0210576904286	2.77689320643e-06	Gram-positive cocci surface proteins LPxTG domain-containing protein	
IPMCLH_01425	2114.53896915	2.0250806455	3	3	1.50381717331	0.128231042607	0.00195665363935	Fructan hydrolase FruB	
IPMCLH_01425	453.470947287	21.2628716378	31	23967	0.848908463825	0.146263534999	2.05680139986e-05	Exo-beta-D-fructosidase	
IPMCLH_01425	618.488248432	0.621233903814	1	11	0.842435640555	0.00950984512813	6.16321784065e-06	Fructosidase	
IPMCLH_01425	253.883526631	2.99982190533	4	1522	0.718491175251	0.0508218444094	0.000109353081032	Levanbiose-producing levanase	
IPMCLH_01425	7.91363504005	0.532713907496	1	48253	0.692995464733	0.188358460842	1.32353043848e-06	Glycosyl hydrolase	
IPMCLH_01430	332.640365274	15.3675644648	22	11916	0.803007747355	0.150851853082	5.95560846069e-06	Phage-associated cell wall hydrolase	
IPMCLH_01430	107.535354995	33.4467309828	47	537278	0.682931950951	0.0941844241748	3.20702720458e-06	ISSag8, transposase	
IPMCLH_01430	21.4564579916	0.657851545483	1	5229	0.647383259018	0.0920767270467	5.24326759859e-07	Peptidoglycan hydrolase	
IPMCLH_01430	92.078397677	2.11156025006	3	2935	0.63086537214	0.007611328091	4.59048375077e-07	Transposase, IS4 family	
IPMCLH_01430	18.2285628866	1.44401150354	2	34629	0.603399565572	0.0115175991002	0.000190644691154	Mobile element protein	
IPMCLH_01435	991.082296171	72.4092808799	100	21208	0.986432918468	0.0	0.0	cysteine-S-conjugate beta-lyase	PATB
IPMCLH_01440	713.955348363	75.3652800252	99	40142	1.07296559207	0.372402941201	0.000494694410216	Cystathionine gamma-synthase	METI
IPMCLH_01440	8.36926533743	0.816202151105	1	33267	0.60052674888	0.0135453629717	1.84929378126e-08	Aminotransferase class V-fold PLP-dependent enzyme	METI
IPMCLH_01445	832.119343289	1.42660345727	2	12	0.980767410331	0.109280156443	5.95050440632e-05	Cation-transporting P-type ATPase PacL	YLOB
IPMCLH_01445	776.214033015	6.66494847032	9	301	0.900485613206	0.0	0.0	Cation-transporting ATPase, E1-E2 family	YLOB
IPMCLH_01445	625.567290089	3.76648512051	5	148	0.840226916036	0.0	0.0	Putative calcium-translocating P-type ATPase, PMCA-type	YLOB
IPMCLH_01445	488.985130485	0.765285282192	1	6	0.822696137501	0.0699990386196	0.000129741942561	Ions and phospholipids transporting ATPase	YLOB
IPMCLH_01445	232.76750818	21.5104022694	29	34834	0.750546491982	0.127242936054	3.66300567222e-05	Haloacid dehalogenase	YLOB
IPMCLH_01445	281.539107704	34.4996809462	48	61251	0.743670050642	0.0774610666591	2.1115630866e-06	Cation-transporting P-type ATPase	YLOB
IPMCLH_01445	79.8023224441	1.33270822327	2	1138	0.625935409001	0.00757447658547	3.71656210079e-07	ATPase, P-type (Transporting), HAD superfamily, subfamily IC	YLOB
IPMCLH_01450	543.388796061	5.08349363017	7	394	0.821744730679	0.0271438000866	0.000149910452952	Putative cell division protein YtgP	YTGP
IPMCLH_01450	378.655231009	48.3685956239	72	73415	0.80395970918	0.117919418489	1.62488569451e-05	Polysaccharide biosynthesis protein	YTGP
IPMCLH_01450	220.209327393	8.75385269817	12	7111	0.690931659536	0.024241270945	2.74889683447e-06	Membrane protein involved in the export of O-antigen and teichoic acid	YTGP
IPMCLH_01450	50.5158201984	2.92773616323	4	15074	0.612618032431	0.00455037516247	2.75786509845e-07	MOP superfamily multidrug/oligosaccharidyl-lipid/polysaccharide flippase transporter	YTGP
IPMCLH_01450	22.74432721	1.63905401146	2	23173	0.604276599818	0.00977144095365	2.61429246693e-07	Cystathionine gamma-synthase	YTGP
IPMCLH_01455	4411.72781415	74.9896306582	100	1074	2.6046884789	0.471692497219	1.64857238148e-05	UDP-N-acetylmuramoyl-L-alanyl-D-glutamate--L-lysine ligase	MURE
