qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
LCCHNM_02705	746.876284341	3.26411309262	4	61	0.938125549002	0.0931565105697	0.000104233169023	ABC transporter permeae	
LCCHNM_02705	148.064141014	74.916687146	92	813980	0.711152121657	0.116842155275	6.1477941644e-06	Multidrug ABC transporter permease	
LCCHNM_02705	33.0087662576	2.42634224174	3	17164	0.631939055675	0.0542180002878	4.50962505877e-07	ABC-2 family transporter protein	
LCCHNM_02715	776.524262126	0.691610432057	1	199	1.04990615684	0.281691392023	7.10961283411e-07	Antigen I/II N-terminal domain-containing protein	
LCCHNM_02715	281.323050788	0.597865601614	1	1133	0.750097553889	0.089751561991	2.85951765149e-07	LPXTG-domain-containing protein cell wall anchor domain	
LCCHNM_02720	315.766467206	77.9521380753	95	189572	0.754757997527	0.0725495582254	7.23923485905e-06	Glutamine ABC transporter permease	
LCCHNM_02720	364.74609954	3.27490104873	4	251	0.73911138503	0.00606215973542	2.77180112477e-08	Glutamate transport membrane-spanning protein	
LCCHNM_02720	49.8609907051	0.810943059165	1	823	0.611714202923	0.00333925737313	1.16464954247e-08	Binding-protein-dependent transport system inner membrane component family protein	
LCCHNM_02725	898.058492872	5.95315716353	7	139	0.98217561454	0.0621739601855	9.24663759127e-07	ABC transporter membrane-spanning permease-glutamine transport	GLNM
LCCHNM_02725	296.227139608	73.0281014456	90	192034	0.745322781085	0.0694936746098	1.38849535132e-05	Amino acid ABC transporter permease	GLNM
LCCHNM_02725	149.33768866	2.40911548419	3	823	0.655053433126	0.0100346355006	4.23178765404e-08	Binding-protein-dependent transport system inner membrane component family protein	GLNM
LCCHNM_02730	2924.96951361	21.9947829278	27	177	1.79214250858	0.0606692063108	1.18947622814e-06	Major cell-binding factor	PEB1A
LCCHNM_02730	809.832108414	6.53771035095	8	204	0.913932843366	0.0	0.0	Glutamine-binding protein	PEB1A
LCCHNM_02730	671.122779316	10.0219284025	12	698	0.891395653101	0.0621632610902	6.49853127545e-07	Amino acid ABC transporter, amino acid-binding protein	PEB1A
LCCHNM_02730	112.76610914	42.4737484249	52	441416	0.69138920639	0.106193816071	2.01079598188e-06	Glutamine ABC transporter substrate-binding protein	PEB1A
LCCHNM_02730	38.5614583516	0.799255228029	1	1343	0.624884155763	0.0367161618463	3.32167405973e-07	ABC transporter, substrate-binding protein, family 3	PEB1A
LCCHNM_02735	777.41044012	26.6530433575	33	3758	0.933736514491	0.0618311866559	9.04757568793e-05	Glutamine transport ATP-binding protein GlnQ	GLNQ
LCCHNM_02735	309.625324113	3.25341865346	4	353	0.72119954295	0.0138668115561	1.59010540859e-07	Glutamate transport ATP-binding protein	GLNQ
LCCHNM_02735	138.704548924	49.4318631579	61	404321	0.679630830087	0.064432068321	7.15343392022e-07	Amino acid ABC transporter ATP-binding protein	GLNQ
LCCHNM_02735	6.13090085823	1.6307101236	2	204980	0.592760919023	0.000582186071288	3.07669499081e-09	ATP-binding cassette domain-containing protein	GLNQ
LCCHNM_02740	745.004453802	81.4743251943	100	37760	1.01727554645	0.243901645714	0.00029463500137	Single-stranded-DNA-specific exonuclease RecJ	RECJ
LCCHNM_02745	883.529517518	81.136751545	99	26314	1.07524147915	0.248732906711	6.15791355045e-05	Ribonuclease J	RNJ
LCCHNM_02745	19.0195390461	0.825118523252	1	5841	0.59894977509	0.00253199891842	2.23476017219e-09	Metallo-beta-lactamase superfamily protein	RNJ
LCCHNM_02750	555.670112386	11.2725761173	14	1845	0.831065283551	0.03546593601	1.46255590486e-05	Acetylesterase	FRMB
LCCHNM_02750	348.717398268	43.9287488236	54	71110	0.783111360273	0.101157510316	0.000546024892262	Tributyrin esterase	FRMB
LCCHNM_02750	17.6208842788	1.59484666301	2	36277	0.605984119089	0.0168599286163	1.60524120291e-07	Lipase	FRMB
LCCHNM_02750	11.2873620883	0.812049772417	1	22851	0.595643683197	0.00212969500088	5.41271784768e-10	Alpha/beta hydrolase family protein	FRMB
LCCHNM_02755	7788.03587171	23.0852682301	32	56	3.82258623315	0.219593769206	0.0493593392158	Serine/alanine-adding enzyme MurM	MURM
LCCHNM_02755	1784.82065671	2.23567048867	3	10	1.31987849075	0.0300947669522	7.89792995979e-08	Beta-lactam resistance factor	MURM
LCCHNM_02755	1396.21689712	3.58419310789	5	42	1.22002138536	0.134970446975	1.44805988285e-05	Serine/alanine adding enzyme	MURM
LCCHNM_02755	688.000454027	1.41607151308	2	27	0.875710346336	0.0198304969005	6.84144100541e-08	tRNA-dependent lipid II--L-alanine ligase	MURM
LCCHNM_02755	186.903350977	2.14843536332	3	842	0.680941567445	0.0305272502409	3.92213065194e-05	Aminoacyltransferase	MURM
LCCHNM_02755	99.1507637988	13.3956028007	19	115958	0.632442346531	0.00524908485295	1.3019842372e-06	UDP-N-acetylmuramoylpentapeptide-lysine N(6)-alanyltransferase	MURM
LCCHNM_02760	3621.55430805	0.776344405806	1	8	2.06066788833	0.0415958622354	1.79060965284e-05	Surface-associated protein CshB	
LCCHNM_02760	1090.65510181	0.60064663366	1	66	1.02818966559	0.003637020908	1.89376954688e-07	YSIRK type signal peptide	
LCCHNM_02765	644.163131059	80.7240502944	100	50507	1.09766216164	0.471691659431	1.6485694534e-05	D-alanine--D-alanine ligase	DDL
LCCHNM_02770	726.565561404	79.7868559416	100	39702	1.14430530011	0.497507033556	1.73879457475e-05	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase	MURF
LCCHNM_02775	1738.5285485	3.89000638727	5	24	1.30987608311	0.0461597204263	5.94221661879e-07	X-linked nucleoside pyrophosphate hydrolase, N-terminal domain protein	
LCCHNM_02775	718.247347084	1.67272539839	2	26	0.886277609678	0.0169408457284	1.1304070816e-06	MutT	
LCCHNM_02775	213.774463921	45.4426619481	58	216292	0.804421223843	0.243227604885	4.0384268366e-05	NUDIX hydrolase	
LCCHNM_02775	442.612471856	4.71084139161	6	543	0.781097076238	0.0265132871683	2.26483467888e-06	Phosphohydrolase (MutT/nudix family protein)	
LCCHNM_02780	631.537684962	14.9030838611	19	3274	0.89714411402	0.102884906671	1.97499736289e-06	Major facilitator superfamily permease	
LCCHNM_02780	158.324322761	29.766734743	37	207427	0.734017620209	0.152240981599	8.54285990951e-06	Integral membrane protein	
LCCHNM_02785	811.053324658	78.8575388882	100	31846	0.98928280655	0.141242389178	0.000150521131329	Cell division protein FtsA	FTSA
LCCHNM_02790	663.310925227	80.3499964044	100	47616	0.940261866808	0.160255755142	9.732461375e-05	Cell division protein FtsZ	FTSZ
LCCHNM_02795	718.71627961	78.9599761359	100	40544	0.962866961788	0.16109104614	0.000109774509112	Pyridoxal phosphate homeostasis protein	YLME
LCCHNM_02800	1079.06068399	75.5327404636	100	17997	1.1386292394	0.220748208387	0.000420767702628	Cell division protein SepF	SEPF
LCCHNM_02810	840.591877937	2.34631218379	3	41	0.992483307847	0.124989806154	9.79705381273e-05	S4 domain-containing protein YlmH	
LCCHNM_02810	226.466698645	14.6819753704	19	22104	0.835099358294	0.291527690564	0.000150141844989	RNA-binding S4 domain-containing protein	
LCCHNM_02810	312.793411691	34.5080264086	45	64010	0.715117364676	0.0	0.0	RNA-binding protein	
LCCHNM_02815	1051.9276025	72.1572484557	95	17968	1.06040188027	0.0936340129932	0.000240619144324	Cell division protein DivIVA	DIVIVA
LCCHNM_02820	622.763496063	79.7070614417	98	51898	1.07588155022	0.446746878794	1.53015932801e-05	Isoleucine--tRNA ligase	ILES
LCCHNM_02820	64.6885020884	1.62669764126	2	2002	0.622902170888	0.0132580556375	2.82607309807e-08	Isoleucyl-tRNA synthetase	ILES
LCCHNM_02825	4979.64279735	17.8013107288	23	182	2.75255770391	0.321905174548	0.00454212305253	Prophage Lp1 protein 6	
LCCHNM_02825	23.3819800246	0.667456065822	1	11569	0.605398797192	0.0114075266155	8.03799789705e-07	DUF308 domain-containing protein	
LCCHNM_02825	21.5453105998	0.667456065822	1	13618	0.604664114558	0.0114075266155	6.06049413796e-08	Thiol peroxidase	
LCCHNM_02830	1002.37165222	82.267050587	100	20844	1.09955541852	0.204916012266	6.35567631475e-05	2,3-bisphosphoglycerate-dependent phosphoglycerate mutase	GPMA
LCCHNM_02835	1097.36313152	40.7016033445	52	7625	1.03169710561	0.00519217128941	1.10964464011e-07	Alpha-fucosidase	
LCCHNM_02835	213.108485491	7.38954023966	10	6662	0.723410892208	0.0908812015249	2.30601521675e-05	Glycosyl hydrolase family 95 N-terminal domain-containing protein	
LCCHNM_02835	101.215401657	0.66328668516	1	238	0.66516811929	0.0654376452948	3.31027871156e-07	Glycosyl hydrolase family 65 central catalytic domain protein	
LCCHNM_02840	587.275918179	4.8541912414	6	218	0.888765884157	0.120478084616	0.000106601940472	ABC transporter ATP-binding protein YvcR	
LCCHNM_02840	127.905813574	71.6400956045	88	995102	0.721619939149	0.151806520585	7.8904440973e-06	ABC transporter ATP-binding protein	
LCCHNM_02840	12.5063656577	3.24703140271	4	204980	0.597542170049	0.00479174108029	5.06460958309e-08	ATP-binding cassette domain-containing protein	
LCCHNM_02840	0	0.884240867594	1	1	0.590404252201	0.000762739611858	1.03234782717e-08	ABC-ttansporter, ATP binding protein, antimicrobial peptide transport system	
LCCHNM_02845	164.522971635	1.594526786	2	373	0.728582909087	0.137308863782	1.1314476228e-06	Macrolide transporter ATP-binding /permease protein	
LCCHNM_02845	137.151889255	63.382213595	79	844514	0.70778897358	0.118732421533	1.72328540815e-06	ABC transporter permease	
LCCHNM_02845	70.283327588	0.801278984642	1	516	0.619414391715	0.0024548305415	2.46551399535e-08	Outer membrane-specific lipoprotein transporter subunit LolE	
LCCHNM_02850	1240.32598925	81.9333263942	100	13618	1.20825089483	0.230411416812	0.000122411026332	Thiol peroxidase	TPX
LCCHNM_02855	3007.83449728	53.1335462618	66	1002	1.84845831592	0.104384732807	3.04309973121e-05	Manganese ABC transporter substrate-binding lipoprotein	PSAA
LCCHNM_02855	74.4596491651	26.7853866323	33	411427	0.660490398405	0.0767993304195	0.000144680854011	Metal ABC transporter substrate-binding protein	PSAA
LCCHNM_02855	0	0.8738266465	1	1	0.604120118683	0.0266417205456	3.39675862954e-07	ABC transporter substrate-binding protein surface adhesin	PSAA
LCCHNM_02860	1748.44903264	49.515372046	60	2522	1.32758040923	0.0720760211195	2.524880693e-05	Manganese ABC transporter substrate-binding protein	
LCCHNM_02860	457.395612129	0.815647766791	1	8	0.774535790274	0.00297642141943	2.10348550213e-06	Membrane protein in scaA 5'region	
LCCHNM_02860	222.64786629	19.635145735	24	24437	0.700877205366	0.0411661230388	6.81974445081e-07	Metal ABC transporter permease	
LCCHNM_02860	232.582228975	3.31044522139	4	637	0.696649344476	0.0256907549702	1.76376050014e-05	FecCD transport family protein	
LCCHNM_02860	187.728673611	3.41104745614	4	1038	0.683546005406	0.034819864159	3.97871275605e-07	ABC transporter membrane-spanning permease-manganese transport	
LCCHNM_02860	76.1886546297	4.11043003676	5	9138	0.650261095305	0.0561992739738	9.12327812621e-07	Iron chelate uptake ABC transporter family permease subunit	
LCCHNM_02865	586.996474069	9.02841979721	11	731	0.83531509547	0.0198420867799	9.99245076601e-06	High-affinity zinc uptake system ATP-binding protein ZnuC	PSAB
LCCHNM_02865	263.708422687	66.7574141007	81	197761	0.740289018654	0.0845381149443	2.24329585842e-05	Manganese ABC transporter ATP-binding protein	PSAB
LCCHNM_02865	25.1712613486	6.56017496361	8	204980	0.610053359887	0.0188393346839	3.98243032672e-07	ATP-binding cassette domain-containing protein	PSAB
LCCHNM_02870	3378.26327506	9.0230029276	11	24	1.94885022118	0.0142355925159	2.35597613342e-06	Peptidase M13 superfamily	PEPO
LCCHNM_02870	1666.20290895	63.4334502517	77	4876	1.38590738463	0.244196123396	0.000113782309615	Endopeptidase	PEPO
LCCHNM_02870	156.41978161	3.24896857683	4	1451	0.658952128821	0.0120451585028	1.41085311893e-05	Neprilysin	PEPO
LCCHNM_02875	442.679465372	18.9781448572	23	5841	0.815738978084	0.0918248201019	1.86404043606e-06	Metallo-beta-lactamase superfamily protein	
LCCHNM_02875	501.856956402	8.94609770104	11	1010	0.790742782561	0.0	0.0	Putative metallo-hydrolase	
LCCHNM_02875	147.735756189	37.9160433944	47	208691	0.769893387556	0.227921652439	3.04643751438e-05	MBL fold metallo-hydrolase	
LCCHNM_02875	38.5902546587	8.06964450543	10	137261	0.615025160767	0.0180925587537	1.3819116919e-07	Hydroxyacylglutathione hydrolase	
LCCHNM_02875	47.5509112754	7.28835971063	9	74117	0.611788339002	0.00522259335863	5.91564929734e-10	Metallo-beta-lactamase domain protein	
LCCHNM_02880	238.314185691	44.5846813101	55	202685	0.843743921815	0.298901356505	2.64295496901e-05	Integral membrane protein	
LCCHNM_02885	231.717981099	17.156479148	21	29787	0.728608650419	0.086643865798	1.04553177234e-05	Coproporphyrinogen III oxidase	MIAB
LCCHNM_02885	256.840755624	2.46311173513	3	500	0.698958677761	0.011740254134	2.04101284672e-06	(Dimethylallyl)adenosine tRNA methylthiotransferase MiaB	MIAB
LCCHNM_02885	136.051431091	22.7816243574	28	152103	0.657275463806	0.0242544022985	2.90757328983e-06	Radical SAM protein, TIGR01212 family	MIAB
LCCHNM_02885	79.0347731759	4.88647603346	6	20746	0.627268022438	0.0106681374067	1.71125358887e-08	Fe-S oxidoreductase	MIAB
LCCHNM_02890	932.093645618	31.4715719456	39	4704	1.01173300069	0.0922552597064	1.27400285503e-05	rRNA methylase	MRAW
LCCHNM_02890	309.171604146	1.61792515074	2	113	0.716829529588	0.00596383512237	2.76575458903e-06	SAM-dependent methyltransferase, MraW methylase family	MRAW
LCCHNM_02890	78.3683912244	29.8523530472	37	593317	0.680476789349	0.11156491983	1.26745868707e-06	SAM-dependent methyltransferase	MRAW
LCCHNM_02900	736.427170164	37.2662878812	46	15069	0.947246847357	0.118253882956	7.10662173716e-05	Na+/H+ antiporter	NHAK
LCCHNM_02900	271.861895773	4.16180891131	5	1379	0.715816881083	0.0322114990463	1.41396334868e-06	Sodium/hydrogen exchanger family protein	NHAK
LCCHNM_02900	132.410899908	2.42175974453	3	1968	0.646459774985	0.00659504001114	2.19080057949e-06	Transporter, CPA2 family	NHAK
LCCHNM_02905	698.395080954	29.6683784811	37	9670	0.908718389714	0.074262510147	6.13477002803e-05	Ribonuclease BN	
LCCHNM_02905	304.453596649	19.1682975322	24	21234	0.759595473028	0.0902134161995	4.61891163667e-05	YihY/virulence factor BrkB family protein	
LCCHNM_02915	990.643896987	81.4730227282	100	21360	1.24733818599	0.492600814532	0.000109774704734	Glucosamine-6-phosphate deaminase	NAGB
LCCHNM_02920	168.90012554	6.48714999974	8	42815	0.722211276482	0.12198320849	6.28830368234e-06	Rhomboid family intramembrane serine protease	
LCCHNM_02920	102.623362268	2.42500383817	3	16204	0.658496915574	0.0517876769899	5.09311771822e-06	Peptidase S54 rhomboid domain-containing protein	
LCCHNM_02930	1307.15624051	82.067142083	100	12263	1.34431512097	0.436674414202	0.000759262104572	HPr kinase/phosphorylase	HPRK
LCCHNM_02935	717.52644385	82.668200238	100	40691	1.00441774769	0.240382511343	0.000221956753264	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase	LGT
LCCHNM_02940	2571.98150361	11.6863956096	14	94	1.68368444327	0.122437285893	4.01531904427e-06	Methyl-accepting chemotaxis family domain-containing protein	
LCCHNM_02940	491.172459052	24.9063916095	31	11705	0.913248697699	0.239184768971	0.000589326194687	DUF948 domain-containing protein	
LCCHNM_02940	402.814616275	20.1612491023	25	11403	0.868852137889	0.222124244491	2.20899520975e-05	General stress protein	
LCCHNM_02945	5672.62567531	17.6623973598	22	43	2.93508971366	0.143447365021	0.00061700368779	Exported hydrophilic protein	
LCCHNM_02945	559.744230247	29.1632724134	37	12038	0.894006925528	0.151147554516	5.14767839553e-05	Diacylglyceryl transferase	
LCCHNM_02945	153.429787058	12.6853711647	16	30283	0.694718093169	0.0817837452883	3.96671494063e-05	YtxH domain-containing protein	
LCCHNM_02950	764.164611215	81.9144031256	100	35881	0.981015109892	0.161029920725	0.0001703710934	Heme chaperone HemW	HEMN
LCCHNM_02955	1571.36285632	77.3733636821	96	7801	1.4677604271	0.470212303226	0.000138193213414	Acyl-ACP thioesterase	
LCCHNM_02955	1886.96516363	3.32656072549	4	7	1.34478606545	0.0	0.0	Acyl-ACP thioesterase, putative	
LCCHNM_02960	1953.79892312	3.353333046	4	11	1.3773551231	0.0109319028479	0.00208226720912	N-acetyl-glucosamine matabolism	YUTF
LCCHNM_02960	1263.72986439	10.6458528389	13	265	1.1420890255	0.0878914133359	0.000731533571979	Putative hydrolase YutF	YUTF
LCCHNM_02960	716.813680753	22.0992910717	27	3549	0.92282385399	0.0869780211994	1.52263400329e-06	Acid sugar phosphatase	YUTF
LCCHNM_02960	144.259869547	24.5468506937	30	107865	0.676614462393	0.0545461989381	5.14568678807e-05	HAD family hydrolase	YUTF
LCCHNM_02960	98.1432131373	0.879769352074	1	300	0.651430094424	0.0418354716401	4.5998587645e-07	HAD-superfamily subfamily IIA hydrolase	YUTF
LCCHNM_02960	17.5197096162	1.62681596075	2	31794	0.641960026003	0.084815305161	1.52104434192e-06	Phosphoglycolate phosphatase	YUTF
LCCHNM_02960	52.017480401	5.10063280075	6	35747	0.624595623788	0.0260162234524	1.65991241289e-06	Haloacid dehalogenase	YUTF
LCCHNM_02965	174.251701796	24.4986726502	31	207095	0.773203694557	0.214156254487	9.94802297057e-06	Integral membrane protein	
LCCHNM_02965	14.6277860544	0.783087115807	1	29787	0.604176069978	0.0157074599085	9.02580775746e-08	Coproporphyrinogen III oxidase	
LCCHNM_02970	2227.93093146	72.5187596556	95	3786	1.53923053626	0.109531738867	0.000317103825705	Global transcriptional regulator Spx	SPX
LCCHNM_02970	940.014116152	2.43610227305	3	24	1.01785699685	0.0978251746524	0.000200391167004	Transcriptional regulator SpxA1	SPX
LCCHNM_02970	73.4862985651	1.58397350408	2	1659	0.621829135564	0.00459361393189	3.77128042143e-08	Spx/MgsR family RNA polymerase-binding regulatory protein	SPX
LCCHNM_02980	622.74066351	80.6814454485	100	54024	0.939939140929	0.190263408843	0.000163441919595	Inositol monophosphatase	SUHB
LCCHNM_02985	1482.01265214	43.8350372657	54	3903	1.25134479056	0.129319265205	2.59573456813e-05	23S rRNA methyltransferase	RSMF
LCCHNM_02985	343.16793035	8.15975629012	10	2522	0.746152103924	0.0356319293863	4.60444340661e-07	Ribosomal RNA small subunit methyltransferase F	RSMF
LCCHNM_02985	100.487895418	0.817205399171	1	295	0.638830047665	0.0162921897181	1.44735750563e-06	RsmF rRNA methyltransferase first C-terminal domain-containing protein	RSMF
LCCHNM_02985	32.9209113622	1.68058065194	2	11583	0.605443965346	0.00429356500069	5.67556510335e-07	SAM-dependent MTase RsmB/NOP-type domain-containing protein	RSMF
LCCHNM_02985	14.4459056033	3.26788832553	4	220142	0.604130716642	0.0157591475172	3.10832269915e-07	Methyltransferase domain-containing protein	RSMF
LCCHNM_02990	872.86047235	77.6617046216	99	26921	0.93914418894	0.0	0.0	Phosphate-binding protein	PSTS
LCCHNM_02990	57.8879130903	0.830138772546	1	699	0.657300476394	0.0832929703897	1.84258216711e-06	Phosphate ABC transporter substrate-binding protein PstS	PSTS
LCCHNM_02995	779.075399353	80.1977679955	99	33777	0.958841416956	0.107945630563	3.65083164774e-06	Phosphate transport system permease protein	PSTC
LCCHNM_02995	56.0845400908	0.883166618642	1	790	0.627375708585	0.0281922198447	8.01527217493e-07	Phosphate ABC transporter permease subunit PstC	PSTC
LCCHNM_03000	757.814494539	81.7880486309	100	36495	0.936928203696	0.08264435795	4.48083597558e-05	Phosphate transport system permease protein PstA	PSTA
LCCHNM_03005	469.636434329	63.9743931718	78	57537	0.841329698246	0.11976430837	2.05391286335e-06	Phosphate ABC transporter ATP-binding protein	PSTB
LCCHNM_03005	361.040095112	17.4061650201	21	7208	0.765752006471	0.0591235486714	2.43815217101e-05	Phosphate import ATP-binding protein PstB 3	PSTB
LCCHNM_03005	0	0.819511561007	1	1	0.610885203379	0.0394055790214	1.2324868522e-05	Phosphate ABC transporter, ATP-binding protein PstB2	PSTB
LCCHNM_03010	576.682612808	58.2975102417	72	32511	0.868788953701	0.0907846730326	1.59353564248e-06	Phosphate ABC transporter ATP-binding protein	PSTB
LCCHNM_03010	461.182275036	22.0488203699	27	7272	0.801719421142	0.0514073278412	3.13686025883e-05	Phosphate import ATP-binding protein PstB 3	PSTB
LCCHNM_03010	0	0.810434746275	1	1	0.689494032632	0.187720618465	0.000105242259538	Phosphate ABC transporter, ATP-binding protein PstB1	PSTB
LCCHNM_03015	815.353168228	80.4238772459	100	31524	0.977485045715	0.115740099363	7.62880371028e-05	Phosphate-specific transport system accessory protein PhoU	PHOU
LCCHNM_03020	416.819873281	68.1579871028	83	83163	0.80750433934	0.0958044523634	1.5137499167e-06	Amino acid ABC transporter substrate-binding protein	GLNH
LCCHNM_03020	410.282871904	7.39542444878	9	1011	0.76343341018	0.0175851001107	7.91796516798e-06	Arginine-binding extracellular protein ArtP	GLNH
LCCHNM_03020	235.181697964	4.88617267371	6	1343	0.702148013822	0.0341043890383	4.22281471524e-07	ABC transporter, substrate-binding protein, family 3	GLNH
LCCHNM_03020	93.6893275147	1.62780344732	2	939	0.629454110268	0.00373279057934	1.27425522379e-08	Arginine-binding periplasmic protein 1	GLNH
LCCHNM_03025	1011.41445324	9.79367587643	12	296	1.03660006995	0.0793035869036	0.000169379806269	Putative HTH-type transcriptional regulator YjiR	YJIR
LCCHNM_03025	628.346413634	3.26045970174	4	85	0.857029546145	0.0296056091251	3.92775163645e-07	Putative transcriptional regulator of pyridoxine metabolism	YJIR
LCCHNM_03025	90.3001380133	47.2187633701	58	854601	0.680834101078	0.103233939777	2.88954358533e-06	GntR family transcriptional regulator	YJIR
LCCHNM_03025	125.285643894	19.4615551192	24	75973	0.663144801805	0.0434538168596	1.06561305122e-06	PLP-dependent aminotransferase family protein	YJIR
LCCHNM_03025	19.1838465203	1.74736130285	2	25894	0.599742152541	0.00390304481357	9.0911299345e-09	HTH gntR-type domain-containing protein	YJIR
LCCHNM_03030	1955.92242265	80.4569928432	100	5477	1.61327432731	0.454536097715	6.13232765368e-05	Alpha-acetolactate decarboxylase	
LCCHNM_03035	2352.08518346	57.0968441252	70	1999	1.61940076645	0.167040937942	0.00174979786166	YhfC family intramembrane metalloprotease	
LCCHNM_03035	283.357337225	18.6998679986	23	14767	0.726939043612	0.0445209489125	2.89895282684e-07	Predicted membrane protein	
LCCHNM_03040	706.980744592	82.573176232	100	41915	1.13387223689	0.492603088964	1.50948829392e-05	UDP-N-acetylenolpyruvoylglucosamine reductase	MURB
LCCHNM_03045	438.403763153	43.525662237	53	30793	0.82888102833	0.119843629741	0.000119965321645	Spermidine/putrescine import ATP-binding protein PotA	POTA
LCCHNM_03045	245.125032793	4.15082430902	5	896	0.699321093069	0.0212661845057	1.08206704054e-07	Spermidine/putrescine transport ATP-binding protein	POTA
LCCHNM_03045	59.5765015347	30.1229637516	37	785721	0.658953376965	0.0851372839198	7.93696466777e-07	Spermidine/putrescine ABC transporter ATP-binding protein	POTA
LCCHNM_03045	59.1375415246	0.811392983057	1	588	0.614202691431	0.00103334562609	8.19582254462e-08	TOBE domain protein	POTA
LCCHNM_03045	12.4745226973	3.27324062434	4	204980	0.599362672181	0.00825068180832	8.72052171716e-08	ATP-binding cassette domain-containing protein	POTA
LCCHNM_03050	316.107561651	7.35085192963	9	1686	0.731078940046	0.0276147432342	5.07357326956e-06	Spermidine/putrescine transport system permease protein PotB	POTB
LCCHNM_03050	121.239435669	68.7788353614	84	996970	0.700050035975	0.116140042967	1.94672210783e-06	Spermidine/putrescine ABC transporter permease	POTB
LCCHNM_03050	121.332311494	5.83731792458	7	7211	0.665199505263	0.0503142635723	1.04858736632e-06	Putrescine transport system permease protein potH	POTB
LCCHNM_03055	138.05436939	74.648947621	92	919709	0.7044900797	0.111826854409	4.95533287125e-06	Spermidine/putrescine ABC transporter permease	YDCV
LCCHNM_03055	145.348842286	6.75533245178	8	6825	0.675939021334	0.052451827632	7.88719559702e-07	ABC transporter membrane-spanning permease-spermidine/putrescine transport	YDCV
LCCHNM_03060	555.31739688	16.4199945287	20	2704	0.846193404995	0.064275734481	1.53483874781e-05	Spermidine/putrescine-binding periplasmic protein	POTD
LCCHNM_03060	143.179230198	52.715188963	64	417509	0.733727360547	0.163123836775	1.7488629167e-06	Spermidine/putrescine ABC transporter substrate-binding protein	POTD
LCCHNM_03060	75.6716911272	13.1822730264	16	93386	0.652700769191	0.0611924652496	4.30786760421e-06	Extracellular solute-binding protein	POTD
LCCHNM_03065	608.495166938	61.017859087	76	41915	1.04864073349	0.406117882182	9.45797852591e-06	UDP-N-acetylenolpyruvoylglucosamine reductase	
LCCHNM_03065	522.894504356	0.809813686409	1	3	0.799157801742	0.0	0.0	LURP-one-related/scramblase family protein	
LCCHNM_03065	95.8282798162	0.762622667347	1	264	0.62929297395	0.00181445501234	4.33430938023e-08	Tubby C 2	
LCCHNM_03070	625.576899537	80.9545287484	98	51433	1.09222469367	0.475459638035	1.62850382346e-05	Alanine--tRNA ligase	ALAS
LCCHNM_03070	63.8119468506	1.65241746311	2	2058	0.626106534106	0.0199655745566	4.25584072691e-08	Alanyl-tRNA synthetase	ALAS
LCCHNM_03075	652.495565248	80.4232214985	98	47293	0.871371560256	0.0384401494852	2.74649332743e-06	Alpha-amylase	AMYS
LCCHNM_03075	89.1660293064	1.62131883706	2	1029	0.636383737625	0.0202213687036	2.4489557882e-08	Alpha amylase, catalytic domain protein	AMYS
LCCHNM_03080	339.777671623	5.7340124757	7	887	0.76108747077	0.0663691150588	3.85569994229e-05	ABC-type transporter ATP-binding protein EcsA	
LCCHNM_03080	99.9386825724	55.885294024	68	965359	0.734756137144	0.197699295224	1.88231251855e-06	ABC transporter ATP-binding protein	
LCCHNM_03080	144.202269676	17.1325316057	21	43890	0.688308280908	0.0766553680806	1.39772868579e-06	3-dehydroquinate dehydratase	
LCCHNM_03080	12.4656865557	3.27641146878	4	204980	0.597434201551	0.00461872821274	4.88174439646e-08	ATP-binding cassette domain-containing protein	
LCCHNM_03085	1261.17144321	74.9290815593	93	12254	1.1862300825	0.173134806122	2.89856983909e-06	ABC transporter membrane protein	
LCCHNM_03090	397.596340906	3.20605503812	4	221	0.767054251177	0.0339911851449	1.93344002596e-05	LSU m5C1962 methyltransferase RlmI	RLMI
LCCHNM_03090	236.962340499	72.929271198	91	321412	0.764842495303	0.151051834155	4.35005930454e-06	SAM-dependent methyltransferase	RLMI
LCCHNM_03090	71.104603921	0.803618478933	1	434	0.620742041992	0.00433999982469	2.58405614945e-08	Cytoplasmic alpha-amylase	RLMI
LCCHNM_03095	690.72884411	81.0248603722	100	43890	1.11052670697	0.460819564306	4.00121528547e-05	3-dehydroquinate dehydratase	AROD
LCCHNM_03100	753.002644392	81.8306504727	100	36949	1.01984930248	0.242728566899	0.00010521310455	Shikimate dehydrogenase (NADP(+))	AROE
LCCHNM_03105	714.146364338	82.3391606692	100	41086	1.13933682193	0.497505858203	8.56755976388e-06	3-dehydroquinate synthase	AROB
LCCHNM_03110	688.647288625	82.7004431105	100	44179	0.996654825642	0.24753565405	0.000100677282345	Chorismate synthase	AROC
LCCHNM_03115	1004.74005828	81.7663187076	100	20757	1.11991762412	0.241544296988	0.00015617021354	Prephenate dehydrogenase	
LCCHNM_03120	2.27481377134e-15	0.824406982123	1	9	0.656086027093	0.12469059406	6.12081799843e-07	YlbF/YmcA family competence regulator	
LCCHNM_03125	706.601513951	80.7240841261	100	41970	0.87264060558	0.0	0.0	3-phosphoshikimate 1-carboxyvinyltransferase	AROA
