qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
JBDJKK_02745	BP	0006520	amino acid metabolic process	3.98353755721	0.5945017972	34	100
JBDJKK_02750	MF	0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	10.1591571915	0.767502244413	1	98
JBDJKK_02750	BP	0006207	'de novo' pyrimidine nucleobase biosynthetic process	8.7407270725	0.733979743872	1	98
JBDJKK_02750	MF	0004359	glutaminase activity	6.25026926409	0.667707819345	3	65
JBDJKK_02750	BP	0006526	arginine biosynthetic process	8.0567772624	0.716842399292	4	98
JBDJKK_02750	BP	0044205	'de novo' UMP biosynthetic process	7.71557257234	0.708020871225	5	87
JBDJKK_02750	MF	0005524	ATP binding	2.99356473083	0.555923894092	8	98
JBDJKK_02750	BP	0006541	glutamine metabolic process	7.0724055066	0.690844802104	15	98
JBDJKK_02755	MF	0004088	carbamoyl-phosphate synthase (glutamine-hydrolyzing) activity	10.2525011818	0.769623534053	1	99
JBDJKK_02755	BP	0006526	arginine biosynthetic process	8.21374681279	0.720837900946	1	100
JBDJKK_02755	MF	0004087	carbamoyl-phosphate synthase (ammonia) activity	8.48324350089	0.727609638172	2	68
JBDJKK_02755	BP	0044205	'de novo' UMP biosynthetic process	7.70377628085	0.707712435888	3	87
JBDJKK_02755	MF	0005524	ATP binding	3.0518881143	0.558359376309	6	100
JBDJKK_02755	MF	0046872	metal ion binding	2.47642492173	0.533196314372	17	100
JBDJKK_02760	MF	0008990	rRNA (guanine-N2-)-methyltransferase activity	11.4679744444	0.79641105736	1	28
JBDJKK_02760	BP	0031167	rRNA methylation	7.90544146362	0.712953277507	1	28
JBDJKK_02765	MF	0022857	transmembrane transporter activity	2.8457549842	0.549643189663	1	31
JBDJKK_02765	BP	0055085	transmembrane transport	2.38334278554	0.52886090489	1	31
JBDJKK_02765	CC	0016020	membrane	0.921013190181	0.444047615441	1	38
JBDJKK_02770	MF	0016887	ATP hydrolysis activity	4.60061692003	0.616140187756	1	78
JBDJKK_02770	BP	0055085	transmembrane transport	0.520851064538	0.409490857558	1	19
JBDJKK_02770	CC	0005886	plasma membrane	0.486503210184	0.405976683597	1	19
JBDJKK_02770	MF	0005524	ATP binding	3.05177491713	0.558354672042	7	78
JBDJKK_02770	MF	0022857	transmembrane transporter activity	0.621905720793	0.419206170959	25	19
JBDJKK_02775	CC	0005886	plasma membrane	2.54977442429	0.536555550242	1	99
JBDJKK_02775	MF	0022857	transmembrane transporter activity	0.739067284887	0.429527020833	1	19
JBDJKK_02775	BP	0055085	transmembrane transport	0.618974820826	0.41893603156	1	19
JBDJKK_02775	MF	0016787	hydrolase activity	0.240646346153	0.375928902433	3	12
JBDJKK_02775	MF	0005524	ATP binding	0.159776565315	0.362739432437	4	6
JBDJKK_02780	MF	0070180	large ribosomal subunit rRNA binding	9.85201247757	0.760452534985	1	98
JBDJKK_02780	CC	0015934	large ribosomal subunit	6.58892528549	0.677412456662	1	99
JBDJKK_02780	BP	0006412	translation	3.27084121825	0.567300982934	1	99
JBDJKK_02780	MF	0003735	structural constituent of ribosome	3.79105201607	0.587413461471	3	99
JBDJKK_02785	CC	1990904	ribonucleoprotein complex	4.4729343725	0.611788023688	1	8
JBDJKK_02785	MF	0003735	structural constituent of ribosome	3.82653375035	0.588733385573	1	8
JBDJKK_02785	BP	0006412	translation	3.30145412424	0.568527006501	1	8
JBDJKK_02785	CC	0005840	ribosome	3.35360489499	0.570602587699	2	8
JBDJKK_02785	CC	0005737	cytoplasm	1.53535254763	0.484616367171	8	8
JBDJKK_02795	BP	0015074	DNA integration	6.95307119382	0.687573188017	1	79
JBDJKK_02795	MF	0003676	nucleic acid binding	2.16532988397	0.518362670013	1	79
JBDJKK_02800	MF	0043565	sequence-specific DNA binding	5.33432848099	0.640056319066	1	1
JBDJKK_02805	MF	0140359	ABC-type transporter activity	6.75070971245	0.681960497397	1	99
JBDJKK_02805	BP	0055085	transmembrane transport	2.70353259678	0.543443975587	1	99
JBDJKK_02805	CC	0016020	membrane	0.912173782706	0.44337731014	1	99
JBDJKK_02805	MF	0016887	ATP hydrolysis activity	4.55645562154	0.614641827005	4	99
JBDJKK_02805	MF	0005524	ATP binding	3.05187495914	0.558358829609	13	100
JBDJKK_02810	MF	0140359	ABC-type transporter activity	6.68338619307	0.680074610814	1	97
JBDJKK_02810	BP	0055085	transmembrane transport	2.67657079026	0.542250518909	1	97
JBDJKK_02810	CC	0016020	membrane	0.903076850391	0.442684076472	1	97
JBDJKK_02810	MF	0016887	ATP hydrolysis activity	4.51101497287	0.61309245956	4	97
JBDJKK_02810	MF	0005524	ATP binding	3.05187451805	0.558358811278	13	99
JBDJKK_02820	MF	0051075	S-adenosylmethionine:tRNA ribosyltransferase-isomerase activity	10.3824415903	0.772560482779	1	85
JBDJKK_02820	BP	0008616	queuosine biosynthetic process	8.98664269136	0.739976633105	1	99
JBDJKK_02820	CC	0005737	cytoplasm	1.52132745646	0.483792734687	1	99
JBDJKK_02820	BP	0006400	tRNA modification	6.38913713252	0.671718301629	10	99
JBDJKK_02825	MF	0004342	glucosamine-6-phosphate deaminase activity	12.3422863183	0.814810690087	1	99
JBDJKK_02825	BP	0019262	N-acetylneuraminate catabolic process	11.587238334	0.798961276335	1	99
JBDJKK_02825	CC	0005737	cytoplasm	0.0333212063398	0.331204949087	1	2
JBDJKK_02825	BP	0006044	N-acetylglucosamine metabolic process	10.646870349	0.778480955129	3	99
JBDJKK_02825	MF	0016853	isomerase activity	0.652021020131	0.421945832541	6	12
JBDJKK_02825	MF	0042802	identical protein binding	0.182947965163	0.36680554941	7	2
JBDJKK_02825	BP	0005975	carbohydrate metabolic process	4.15542162086	0.60068804072	14	99
JBDJKK_02825	BP	0006043	glucosamine catabolic process	0.287363438714	0.382536333887	26	2
JBDJKK_02830	MF	0016301	kinase activity	1.82198319394	0.500692205348	1	9
JBDJKK_02830	CC	0016020	membrane	0.921000570115	0.444046660741	1	23
JBDJKK_02835	MF	0000156	phosphorelay response regulator activity	8.47651898383	0.727441988448	1	32
JBDJKK_02835	BP	0000160	phosphorelay signal transduction system	5.24327129056	0.637181726339	1	32
JBDJKK_02835	MF	0003677	DNA binding	3.2061426582	0.564690834278	3	32
JBDJKK_02840	MF	0016887	ATP hydrolysis activity	4.60050564829	0.616136421446	1	28
JBDJKK_02840	MF	0005524	ATP binding	3.0517011061	0.558351604544	7	28
JBDJKK_02845	MF	0140359	ABC-type transporter activity	6.81584722175	0.683776218734	1	28
JBDJKK_02845	BP	0055085	transmembrane transport	2.72961894728	0.544593029182	1	28
JBDJKK_02845	CC	0016020	membrane	0.920975335548	0.444044751743	1	28
JBDJKK_02845	CC	1990351	transporter complex	0.161966277078	0.363135789533	6	1
JBDJKK_02845	CC	0071944	cell periphery	0.0826282960327	0.346437940419	10	1
JBDJKK_02850	MF	0016705	oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen	6.63591826094	0.678739209351	1	99
JBDJKK_02850	BP	0006400	tRNA modification	6.45143453572	0.673503270558	1	99
JBDJKK_02850	MF	0016740	transferase activity	0.969840714348	0.447693673197	3	41
JBDJKK_02855	BP	0030026	intracellular manganese ion homeostasis	11.637588049	0.800033962435	1	100
JBDJKK_02855	MF	0005384	manganese ion transmembrane transporter activity	11.1450265704	0.789438115877	1	100
JBDJKK_02855	CC	0016020	membrane	0.921028537921	0.444048776479	1	100
JBDJKK_02855	BP	0071421	manganese ion transmembrane transport	10.796191358	0.781791746155	3	100
JBDJKK_02860	MF	0120159	rRNA pseudouridine synthase activity	10.3750068072	0.772392937209	1	99
JBDJKK_02860	BP	0000455	enzyme-directed rRNA pseudouridine synthesis	9.75759071035	0.758263308977	1	99
JBDJKK_02860	MF	0003723	RNA binding	3.38272259618	0.571754443521	7	99
JBDJKK_02860	MF	0016829	lyase activity	0.462848025784	0.40348382176	12	9
JBDJKK_02870	MF	0046872	metal ion binding	2.3603131515	0.527775271121	1	95
JBDJKK_02870	CC	0016020	membrane	0.0385579675102	0.333211737431	1	5
JBDJKK_02870	MF	0016787	hydrolase activity	2.25366374809	0.52267725328	3	100
JBDJKK_02870	MF	0140096	catalytic activity, acting on a protein	0.057869079041	0.33962930157	15	2
JBDJKK_02875	MF	0000286	alanine dehydrogenase activity	12.0050777371	0.807793961537	1	98
JBDJKK_02875	BP	0042853	L-alanine catabolic process	11.3975542067	0.794899032274	1	98
JBDJKK_02875	CC	0005886	plasma membrane	2.49905880898	0.534238138078	1	98
JBDJKK_02875	MF	0000166	nucleotide binding	2.29700306989	0.524763190022	4	92
JBDJKK_02880	CC	0016020	membrane	0.919831751036	0.443958211967	1	3
JBDJKK_02890	MF	0016787	hydrolase activity	2.24487920381	0.522252012285	1	1
JBDJKK_02895	MF	0004148	dihydrolipoyl dehydrogenase activity	3.15668588854	0.562677779771	1	29
JBDJKK_02895	MF	0016152	mercury (II) reductase (NADP+) activity	3.08091236893	0.55956270561	2	22
JBDJKK_02895	MF	0000166	nucleotide binding	2.37555468704	0.52849435759	6	94
JBDJKK_02900	MF	0004496	mevalonate kinase activity	13.2465759513	0.83316768174	1	98
JBDJKK_02900	BP	0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	11.8844316207	0.805259634047	1	98
JBDJKK_02900	CC	0005829	cytosol	3.55234065473	0.578367937686	1	98
JBDJKK_02900	MF	0005524	ATP binding	2.99798458745	0.55610928578	5	98
JBDJKK_02900	MF	0004335	galactokinase activity	0.759205062365	0.431216207254	22	7
JBDJKK_02900	BP	0046835	carbohydrate phosphorylation	0.545402124314	0.411932153774	40	7
JBDJKK_02905	MF	0004163	diphosphomevalonate decarboxylase activity	13.9417183362	0.844441560778	1	99
JBDJKK_02905	BP	0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	11.9878271253	0.807432372934	1	99
JBDJKK_02905	CC	0005829	cytosol	3.58324630224	0.579555826062	1	99
JBDJKK_02905	MF	0016301	kinase activity	4.3027219027	0.605888409444	5	99
JBDJKK_02905	MF	0005524	ATP binding	3.02406729288	0.557200557818	7	99
JBDJKK_02910	MF	0004631	phosphomevalonate kinase activity	9.97964931136	0.763395264438	1	50
JBDJKK_02910	BP	0019287	isopentenyl diphosphate biosynthetic process, mevalonate pathway	7.55359260297	0.703764775434	1	46
JBDJKK_02910	CC	0016020	membrane	0.0735611292687	0.344081369083	1	7
JBDJKK_02910	MF	0005524	ATP binding	3.01698173634	0.556904572969	5	68
JBDJKK_02915	MF	0004452	isopentenyl-diphosphate delta-isomerase activity	12.270788994	0.813331040334	1	98
JBDJKK_02915	BP	0008299	isoprenoid biosynthetic process	7.42456782562	0.700341833544	1	98
JBDJKK_02915	CC	0005737	cytoplasm	1.50828140044	0.483023181602	1	98
JBDJKK_02915	MF	0070402	NADPH binding	10.2006034993	0.768445330542	3	98
JBDJKK_02915	MF	0010181	FMN binding	7.64197836769	0.706092744834	5	98
JBDJKK_02915	MF	0000287	magnesium ion binding	5.56573745553	0.647253157049	7	98
JBDJKK_02915	MF	0016491	oxidoreductase activity	2.97317732824	0.555066963752	9	98
JBDJKK_02920	MF	0015444	P-type magnesium transporter activity	13.7996486073	0.843565909185	1	100
JBDJKK_02920	BP	1903830	magnesium ion transmembrane transport	9.91115023988	0.761818340207	1	100
JBDJKK_02920	CC	0005886	plasma membrane	2.54981269552	0.536557290272	1	100
JBDJKK_02920	MF	0016887	ATP hydrolysis activity	4.60078204199	0.616145776697	12	100
JBDJKK_02920	MF	0005524	ATP binding	3.0518844492	0.558359223995	23	100
JBDJKK_02925	MF	0019134	glucosamine-1-phosphate N-acetyltransferase activity	12.1818821974	0.811485072435	1	100
JBDJKK_02925	BP	0006048	UDP-N-acetylglucosamine biosynthetic process	10.7849616796	0.781543557669	1	100
JBDJKK_02925	CC	0005737	cytoplasm	1.53616504124	0.484663965868	1	100
JBDJKK_02925	MF	0003977	UDP-N-acetylglucosamine diphosphorylase activity	12.0141749425	0.807984542659	2	100
JBDJKK_02925	BP	0009245	lipid A biosynthetic process	8.7355118376	0.733851657917	4	100
JBDJKK_02925	MF	0000287	magnesium ion binding	5.66863140085	0.650405051409	7	100
JBDJKK_02925	BP	0000902	cell morphogenesis	8.45307364142	0.726856949137	8	100
JBDJKK_02925	BP	0009252	peptidoglycan biosynthetic process	6.88287309708	0.685635544181	18	100
JBDJKK_02925	BP	0008360	regulation of cell shape	6.83634016752	0.684345667966	20	100
JBDJKK_02925	BP	0071555	cell wall organization	6.56636633226	0.676773869061	27	100
JBDJKK_02930	MF	0047631	ADP-ribose diphosphatase activity	5.17831369954	0.635115790876	1	25
JBDJKK_02930	MF	0050210	prenyl-diphosphatase activity	0.423041447354	0.399140456142	7	1
JBDJKK_02935	CC	0016020	membrane	0.920818439863	0.444032881978	1	30
JBDJKK_02940	MF	0008782	adenosylhomocysteine nucleosidase activity	12.4943217245	0.817942910025	1	73
JBDJKK_02940	BP	0019509	L-methionine salvage from methylthioadenosine	10.2876308952	0.770419372229	1	73
JBDJKK_02940	MF	0008930	methylthioadenosine nucleosidase activity	12.4781994042	0.817611666046	2	73
JBDJKK_02940	BP	0009164	nucleoside catabolic process	9.93331268614	0.762329138817	4	73
JBDJKK_02940	BP	0019284	L-methionine salvage from S-adenosylmethionine	0.791264294525	0.433859810979	48	5
JBDJKK_02955	CC	0016020	membrane	0.919042111875	0.443898425301	1	3
JBDJKK_02960	MF	0016757	glycosyltransferase activity	5.41177141205	0.642481872147	1	98
JBDJKK_02965	MF	0016757	glycosyltransferase activity	5.46523990506	0.64414641923	1	100
JBDJKK_02970	CC	0016020	membrane	0.918653319135	0.443868978848	1	2
JBDJKK_02975	MF	0004829	threonine-tRNA ligase activity	11.0331646209	0.786999337579	1	98
JBDJKK_02975	BP	0006435	threonyl-tRNA aminoacylation	10.7198358748	0.780101649705	1	98
JBDJKK_02975	CC	0005737	cytoplasm	1.5056584225	0.482868057597	1	98
JBDJKK_02975	MF	0000049	tRNA binding	6.88362462983	0.685656340564	2	98
JBDJKK_02975	MF	0005524	ATP binding	2.99126026714	0.555827178662	10	98
JBDJKK_02975	MF	0046872	metal ion binding	2.42722904493	0.530915311249	21	98
JBDJKK_02975	MF	0016740	transferase activity	2.29780851181	0.524801769113	24	98
JBDJKK_02980	MF	0016787	hydrolase activity	2.25144043288	0.522569705797	1	2
JBDJKK_02985	CC	0016020	membrane	0.920951582096	0.444042954768	1	16
JBDJKK_02995	CC	0005886	plasma membrane	2.54834172433	0.536490402105	1	13
JBDJKK_02995	MF	0003677	DNA binding	0.511313464424	0.408526982153	1	2
JBDJKK_03000	MF	0140911	pore-forming activity	12.7639460044	0.823451177511	1	100
JBDJKK_03000	CC	0016020	membrane	0.921030362444	0.444048914501	1	100
JBDJKK_03000	MF	0046872	metal ion binding	2.30533219188	0.5251618126	2	93
JBDJKK_03010	MF	0004420	hydroxymethylglutaryl-CoA reductase (NADPH) activity	12.7423309356	0.823011752528	1	98
JBDJKK_03010	BP	0015936	coenzyme A metabolic process	8.92219465959	0.738413023664	1	98
JBDJKK_03010	MF	0140643	hydroxymethylglutaryl-CoA reductase (NADH) activity	12.5217084313	0.818505098968	2	83
JBDJKK_03015	MF	0004421	hydroxymethylglutaryl-CoA synthase activity	13.2401625033	0.83303973508	1	98
JBDJKK_03015	BP	0010142	farnesyl diphosphate biosynthetic process, mevalonate pathway	12.7549352667	0.823268038376	1	98
JBDJKK_03015	BP	0006084	acetyl-CoA metabolic process	8.57028440176	0.729773698144	5	98
JBDJKK_03015	MF	0003677	DNA binding	0.0988632021795	0.350354538067	6	3
JBDJKK_03020	MF	0004799	thymidylate synthase activity	11.6048161634	0.799336031203	1	100
JBDJKK_03020	BP	0006231	dTMP biosynthetic process	10.9438841625	0.785043988777	1	100
JBDJKK_03020	CC	0005737	cytoplasm	1.52088069908	0.483766436313	1	99
JBDJKK_03020	BP	0006235	dTTP biosynthetic process	10.3679750938	0.772234419718	3	99
JBDJKK_03020	BP	0032259	methylation	5.0747033773	0.631793525298	31	100
JBDJKK_03025	MF	0004146	dihydrofolate reductase activity	11.8016297449	0.803512822588	1	29
JBDJKK_03025	BP	0046654	tetrahydrofolate biosynthetic process	9.25184001537	0.746352480031	1	29
JBDJKK_03025	MF	0050661	NADP binding	7.24259644388	0.695463292199	4	29
JBDJKK_03025	BP	0006730	one-carbon metabolic process	7.58149400608	0.704501127299	6	27
JBDJKK_03030	CC	0016020	membrane	0.920538877414	0.444011729492	1	15
JBDJKK_03035	MF	0140662	ATP-dependent protein folding chaperone	8.45395261786	0.726878897152	1	99
JBDJKK_03035	BP	0006457	protein folding	6.48568519074	0.674480962603	1	99
JBDJKK_03035	MF	0051082	unfolded protein binding	7.67579456418	0.706979857597	3	99
JBDJKK_03035	BP	0006508	proteolysis	3.37201875367	0.571331592772	3	78
JBDJKK_03035	MF	0046983	protein dimerization activity	6.87565588688	0.685435772012	4	99
JBDJKK_03035	MF	0008270	zinc ion binding	5.02408356257	0.630158069055	5	99
JBDJKK_03035	MF	0016887	ATP hydrolysis activity	4.55567120901	0.614615146978	6	99
JBDJKK_03035	MF	0008233	peptidase activity	3.60835676296	0.580517203901	14	78
JBDJKK_03035	MF	0005524	ATP binding	3.0518639101	0.558358370434	15	100
JBDJKK_03040	BP	0000917	division septum assembly	9.55712748854	0.753580052047	1	97
JBDJKK_03040	MF	0005525	GTP binding	5.98804758407	0.660011478476	1	97
JBDJKK_03040	CC	0005829	cytosol	1.37417897061	0.474911251698	1	38
JBDJKK_03040	MF	0046872	metal ion binding	2.47637212	0.533193878388	12	97
JBDJKK_03045	BP	0051607	defense response to virus	9.05669358887	0.741669830997	1	20
JBDJKK_03045	MF	0003964	RNA-directed DNA polymerase activity	7.94347850075	0.713934254395	1	21
JBDJKK_03045	BP	0006278	RNA-templated DNA biosynthetic process	7.55781257889	0.703876232901	3	21
JBDJKK_03045	MF	0003723	RNA binding	3.22832753301	0.565588785714	7	20
JBDJKK_03045	MF	0004523	RNA-DNA hybrid ribonuclease activity	0.481066691118	0.405409226447	13	1
JBDJKK_03050	BP	0006865	amino acid transport	6.83311472942	0.68425609752	1	100
JBDJKK_03050	CC	0016020	membrane	0.921042562407	0.444049837405	1	100
JBDJKK_03050	BP	0055085	transmembrane transport	2.7298181966	0.544601784553	2	100
JBDJKK_03070	MF	0000166	nucleotide binding	2.49602828044	0.534098919086	1	22
JBDJKK_03075	MF	0043772	acyl-phosphate glycerol-3-phosphate acyltransferase activity	11.8774153255	0.805111852781	1	97
JBDJKK_03075	BP	0008654	phospholipid biosynthetic process	6.18093174558	0.665688685736	1	97
JBDJKK_03075	CC	0005886	plasma membrane	2.50375834467	0.534453862494	1	97
JBDJKK_03080	MF	0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	9.16229079364	0.74420988987	1	97
JBDJKK_03080	BP	0006265	DNA topological change	8.20700264977	0.720667024108	1	97
JBDJKK_03080	CC	0005694	chromosome	5.88771855496	0.657022303868	1	97
JBDJKK_03080	BP	0007059	chromosome segregation	7.61136304355	0.705287907333	2	97
JBDJKK_03080	MF	0003677	DNA binding	3.11234202806	0.56085938685	8	97
JBDJKK_03080	MF	0005524	ATP binding	2.96241232267	0.554613299957	9	97
JBDJKK_03080	MF	0046872	metal ion binding	2.40382066102	0.52982184956	20	97
JBDJKK_03085	CC	0016020	membrane	0.920802409073	0.44403166913	1	11
JBDJKK_03090	CC	0016020	membrane	0.920661090652	0.444020976887	1	7
JBDJKK_03095	CC	0019897	extrinsic component of plasma membrane	9.52218530025	0.752758716657	1	98
JBDJKK_03095	MF	0003918	DNA topoisomerase type II (double strand cut, ATP-hydrolyzing) activity	9.25874470234	0.746517252842	1	98
JBDJKK_03095	BP	0006265	DNA topological change	8.29339998229	0.72285079046	1	98
JBDJKK_03095	BP	0007059	chromosome segregation	7.69148991713	0.70739093556	2	98
JBDJKK_03095	CC	0005694	chromosome	5.94970015768	0.6588719447	3	98
JBDJKK_03095	MF	0003677	DNA binding	3.14510649282	0.562204186359	8	98
JBDJKK_03095	MF	0005524	ATP binding	2.99359843695	0.555925308419	9	98
JBDJKK_03100	MF	0004084	branched-chain-amino-acid transaminase activity	11.2653934362	0.79204868465	1	99
JBDJKK_03100	BP	0009098	L-leucine biosynthetic process	8.03938301576	0.716397259763	1	89
JBDJKK_03100	BP	0009099	valine biosynthetic process	7.96158379517	0.714400365654	3	89
JBDJKK_03100	MF	0050048	L-leucine:2-oxoglutarate aminotransferase activity	7.55773052687	0.703874066051	5	61
JBDJKK_03100	BP	0009097	isoleucine biosynthetic process	7.38518685882	0.699291168112	8	89
JBDJKK_03105	MF	0008483	transaminase activity	7.00003778804	0.688864127277	1	2
JBDJKK_03120	CC	0005840	ribosome	3.22114671156	0.565298474604	1	96
JBDJKK_03120	MF	0003676	nucleic acid binding	2.14407230687	0.517311293699	1	99
JBDJKK_03140	CC	0016020	membrane	0.918854927413	0.443884249069	1	2
JBDJKK_03145	MF	0016755	aminoacyltransferase activity	7.3962389548	0.699586314948	1	98
JBDJKK_03145	BP	0009252	peptidoglycan biosynthetic process	6.81709076518	0.683810798166	1	98
JBDJKK_03145	BP	0008360	regulation of cell shape	6.77100256917	0.682527100677	3	98
JBDJKK_03145	MF	0000166	nucleotide binding	2.47260816968	0.533020163248	3	98
JBDJKK_03145	BP	0071555	cell wall organization	6.50360898029	0.674991571975	10	98
JBDJKK_03145	MF	0016874	ligase activity	0.291829668974	0.38313887164	11	6
JBDJKK_03150	MF	0000166	nucleotide binding	2.4734989803	0.533061288185	1	97
JBDJKK_03150	MF	0016491	oxidoreductase activity	0.687866866269	0.425125598011	7	23
JBDJKK_03155	MF	0016853	isomerase activity	5.26484728636	0.637865103113	1	25
JBDJKK_03160	MF	0016787	hydrolase activity	2.25362480664	0.522675370039	1	100
JBDJKK_03165	MF	0016887	ATP hydrolysis activity	4.51245773418	0.613141772314	1	98
JBDJKK_03165	BP	0006508	proteolysis	3.42637422609	0.573471994195	1	79
JBDJKK_03165	MF	0008233	peptidase activity	3.66652190107	0.582731343379	7	79
JBDJKK_03165	MF	0005524	ATP binding	3.05188110923	0.558359085193	8	100
JBDJKK_03170	MF	0004585	ornithine carbamoyltransferase activity	11.4308553606	0.79561463698	1	99
JBDJKK_03170	BP	0019240	citrulline biosynthetic process	10.1433941732	0.767143061458	1	84
JBDJKK_03170	CC	0005737	cytoplasm	1.52473393454	0.483993130184	1	99
JBDJKK_03170	MF	0016597	amino acid binding	9.53896599536	0.753153343882	2	99
JBDJKK_03170	BP	0006591	ornithine metabolic process	9.31000963846	0.747738717956	3	99
JBDJKK_03170	BP	0006525	arginine metabolic process	7.22470131666	0.694980241426	7	91
JBDJKK_03170	BP	0009084	glutamine family amino acid biosynthetic process	6.38334389549	0.671551870218	9	84
JBDJKK_03170	BP	0009065	glutamine family amino acid catabolic process	0.0991863162216	0.350429083441	37	1
JBDJKK_03180	CC	0043190	ATP-binding cassette (ABC) transporter complex	6.71367917859	0.680924356826	1	99
JBDJKK_03180	MF	0022857	transmembrane transporter activity	3.25940742389	0.566841597413	1	99
JBDJKK_03180	BP	0055085	transmembrane transport	2.72978004501	0.544600108129	1	99
JBDJKK_03185	MF	0015424	ABC-type amino acid transporter activity	10.3890803765	0.772710039572	1	100
JBDJKK_03185	BP	0003333	amino acid transmembrane transport	7.85688228879	0.711697498235	1	100
JBDJKK_03185	MF	0016887	ATP hydrolysis activity	4.60071078056	0.616143364699	6	100
JBDJKK_03185	MF	0005524	ATP binding	3.05183717861	0.558357259526	15	100
JBDJKK_03190	MF	0046914	transition metal ion binding	4.30563899066	0.605990489504	1	64
JBDJKK_03195	MF	0015093	ferrous iron transmembrane transporter activity	11.6603459841	0.800518052109	1	99
JBDJKK_03195	BP	0034755	iron ion transmembrane transport	8.6131510576	0.730835434191	1	99
JBDJKK_03195	CC	0005886	plasma membrane	2.54980671739	0.536557018473	1	99
JBDJKK_03195	MF	0005525	GTP binding	5.98815403163	0.66001463659	5	99
JBDJKK_03195	MF	0046872	metal ion binding	2.26850068989	0.523393600238	23	90
JBDJKK_03205	MF	0008233	peptidase activity	3.41797700166	0.573142444194	1	17
JBDJKK_03205	BP	0006508	proteolysis	3.19410837296	0.564202436581	1	17
JBDJKK_03205	CC	0016020	membrane	0.186725101674	0.367443388397	1	7
JBDJKK_03205	MF	0016298	lipase activity	0.239748429187	0.375795891038	5	1
JBDJKK_03210	MF	0004477	methenyltetrahydrofolate cyclohydrolase activity	11.2924582861	0.792633755487	1	98
JBDJKK_03210	BP	0000105	L-histidine biosynthetic process	8.02704899447	0.716081325576	1	98
JBDJKK_03210	MF	0004488	methylenetetrahydrofolate dehydrogenase (NADP+) activity	11.1530794332	0.789613208537	2	98
JBDJKK_03210	BP	0009086	methionine biosynthetic process	7.9830569072	0.714952493102	2	98
JBDJKK_03210	BP	0006730	one-carbon metabolic process	7.95936392456	0.714343244783	3	98
JBDJKK_03210	BP	0046653	tetrahydrofolate metabolic process	6.66079674702	0.679439701992	11	82
JBDJKK_03210	BP	0006164	purine nucleotide biosynthetic process	5.44012202875	0.643365484419	20	98
JBDJKK_03215	MF	0052855	ADP-dependent NAD(P)H-hydrate dehydratase activity	11.861701042	0.804780711022	1	99
JBDJKK_03215	BP	0046496	nicotinamide nucleotide metabolic process	6.3985248923	0.671987838412	1	99
JBDJKK_03215	CC	0016020	membrane	0.174626682885	0.365376695199	1	19
JBDJKK_03215	MF	0005524	ATP binding	3.05182412567	0.55835671707	5	99
JBDJKK_03215	MF	0016301	kinase activity	1.46041658687	0.480170856035	19	35
JBDJKK_03220	MF	0071972	peptidoglycan L,D-transpeptidase activity	10.8474867675	0.782923794283	1	97
JBDJKK_03220	BP	0009252	peptidoglycan biosynthetic process	6.75963039994	0.682209679488	1	97
JBDJKK_03220	CC	0005886	plasma membrane	2.5294769411	0.535630863092	1	98
JBDJKK_03220	MF	0008658	penicillin binding	9.2882119563	0.74721976702	2	98
JBDJKK_03220	BP	0051301	cell division	0.519228015894	0.40932745829	23	7
JBDJKK_03220	MF	0016746	acyltransferase activity	0.377190189021	0.393875758156	24	9
JBDJKK_03220	MF	0016757	glycosyltransferase activity	0.261292683222	0.378921587777	26	4
JBDJKK_03225	BP	0006310	DNA recombination	5.67877736224	0.650714292016	1	99
JBDJKK_03225	MF	0003677	DNA binding	3.20627990207	0.564696398872	1	99
JBDJKK_03225	BP	0006281	DNA repair	5.22978116125	0.636753738744	2	99
JBDJKK_03225	MF	0046872	metal ion binding	2.47637367748	0.533193950242	2	99
JBDJKK_03230	MF	0004521	RNA endonuclease activity	7.39976395915	0.699680403997	1	100
JBDJKK_03230	BP	0006364	rRNA processing	6.36334820787	0.670976841747	1	100
JBDJKK_03230	CC	0005737	cytoplasm	1.53613761661	0.484662359444	1	100
JBDJKK_03230	MF	0004222	metalloendopeptidase activity	7.33736253698	0.698011464188	2	100
JBDJKK_03230	MF	0008270	zinc ion binding	5.07371330279	0.631761615772	8	100
JBDJKK_03230	BP	0006508	proteolysis	0.39340468976	0.395772316378	23	9
JBDJKK_03235	BP	0008654	phospholipid biosynthetic process	6.29438706499	0.668986719861	1	100
JBDJKK_03235	MF	0016301	kinase activity	4.34213719183	0.607264789923	1	100
JBDJKK_03235	CC	0005886	plasma membrane	2.5497165779	0.53655292019	1	100
JBDJKK_03235	MF	0005524	ATP binding	3.0517694055	0.558354442987	4	100
JBDJKK_03235	MF	0046872	metal ion binding	2.38130557906	0.528765081562	15	96
JBDJKK_03235	MF	0016773	phosphotransferase activity, alcohol group as acceptor	1.72838166927	0.49559143477	21	36
JBDJKK_03240	MF	0070181	small ribosomal subunit rRNA binding	10.2147253698	0.768766227558	1	99
