# Annotated with Bakta
# Software: v1.8.2
# Database: v5.0, full
# DOI: 10.1099/mgen.0.000685
# URL: github.com/oschwengers/bakta
#Sequence Id	Type	Start	Stop	Strand	Locus Tag	Gene	Product	DbXrefs
contig_1	cds	706846	708810	+	IPMCLH_03310	gdpP	Cyclic di-AMP phosphodiesterase GdpP, contains GGDEF-like and DHH domains	COG:COG3887, COG:T, RefSeq:WP_013991330.1, SO:0001217, UniParc:UPI0002145EA3, UniRef:UniRef100_A0A0F3HCB9, UniRef:UniRef50_S3B325, UniRef:UniRef90_A0A564SN81
contig_1	cds	708812	709270	+	IPMCLH_03315	rplI	50S ribosomal protein L9	COG:COG0359, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885729.1, SO:0001217, UniParc:UPI00019FC5CC, UniRef:UniRef100_J7TVB8, UniRef:UniRef50_P37437, UniRef:UniRef90_Q5LXK2
contig_1	cds	709314	710675	+	IPMCLH_03320	dnaB	replicative DNA helicase	COG:COG0305, COG:L, RefSeq:WP_002885809.1, SO:0001217, UniParc:UPI00019FC5CD, UniRef:UniRef100_A0A0A1E037, UniRef:UniRef50_A0A0G9GJB4, UniRef:UniRef90_A0A0A1E037
contig_1	cds	710705	711007	+	IPMCLH_03325		DUF1021 domain-containing protein	COG:COG4466, COG:S, RefSeq:WP_002885699.1, SO:0001217, UniParc:UPI00019FC5CE, UniRef:UniRef100_A0A074IWR9, UniRef:UniRef50_A0A3L9DR47, UniRef:UniRef90_E9DQ37
contig_1	cds	711205	711816	+	IPMCLH_03330	rpsD	30S ribosomal protein S4	COG:COG0522, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_002885833.1, SO:0001217, UniParc:UPI00019FC5CF, UniRef:UniRef100_J7T5G0, UniRef:UniRef50_A5VIU4, UniRef:UniRef90_Q5LXK5
contig_1	cds	712001	712189	-	IPMCLH_03335		Phage protein	RefSeq:WP_002885644.1, SO:0001217, UniParc:UPI00019FC5D0, UniRef:UniRef100_F8HE30, UniRef:UniRef50_F8HE30, UniRef:UniRef90_F8HE30
contig_1	cds	712305	712667	+	IPMCLH_03340		Uncharacterized membrane protein	COG:COG3759, COG:S, RefSeq:WP_013991329.1, SO:0001217, UniParc:UPI00021464CE, UniRef:UniRef100_A0A0F3HD09, UniRef:UniRef50_C4L4F5, UniRef:UniRef90_E9DQ40
contig_1	cds	712744	713283	-	IPMCLH_03345	acrR	DNA-binding protein, AcrR family, includes nucleoid occlusion protein SlmA	COG:COG1309, COG:K, RefSeq:WP_002885702.1, SO:0001217, UniParc:UPI00019FC5D2, UniRef:UniRef100_A0A0F3HD81, UniRef:UniRef50_A3CR97, UniRef:UniRef90_A0A564SNG8
contig_1	cds	713412	715781	+	IPMCLH_03350	yhgE	Uncharacterized membrane protein YhgE, phage infection protein (PIP) family	COG:COG1511, COG:S, KEGG:K01421, RefSeq:WP_045001319.1, SO:0001217, UniParc:UPI000319F80F, UniRef:UniRef100_A0A844JWX8, UniRef:UniRef50_G5KCB6, UniRef:UniRef90_F8LLZ4
contig_1	cds	715819	716664	-	IPMCLH_03355		DUF4097 domain-containing protein	RefSeq:WP_079119911.1, SO:0001217, UniParc:UPI0002F1135E, UniRef:UniRef100_F8HE34, UniRef:UniRef50_Q5M260, UniRef:UniRef90_A0A3D0CNW8
contig_1	cds	716661	717245	-	IPMCLH_03360		Uncharacterized membrane protein	COG:COG4709, COG:S, RefSeq:WP_045001322.1, SO:0001217, UniParc:UPI000313F012, UniRef:UniRef100_A0A0F3HDD4, UniRef:UniRef50_F8LLZ2, UniRef:UniRef90_F8LLZ2
contig_1	cds	717232	717558	-	IPMCLH_03365	padR	DNA-binding transcriptional regulator, PadR family	COG:COG1695, COG:K, RefSeq:WP_014632494.1, SO:0001217, UniParc:UPI0002145E9C, UniRef:UniRef100_A0A0F3HD04, UniRef:UniRef50_S0NME8, UniRef:UniRef90_F8LLZ1
contig_1	cds	717721	718329	+	IPMCLH_03370		Nudix hydrolase 3	RefSeq:WP_014632495.1, SO:0001217, UniParc:UPI0002178A4B, UniRef:UniRef100_A0A1W5ZCA7, UniRef:UniRef50_A0A0Z8JEV9, UniRef:UniRef90_F8LLZ0
contig_1	cds	718459	719907	+	IPMCLH_03375	tnp	IS1182 family ISSth2 transposase	IS:ISSth2, SO:0001217, UniRef:UniRef50_A0A380KIP2, UniRef:UniRef90_F8HEP1
contig_1	cds	719980	720279	-	IPMCLH_03380		Guanylate cyclase domain-containing protein	RefSeq:WP_183135884.1, SO:0001217, UniParc:UPI0009792B73, UniRef:UniRef100_A0A1R3T8P8, UniRef:UniRef50_Q70C80, UniRef:UniRef90_A0A1R3TF44
contig_1	cds	720723	721406	+	IPMCLH_03385	ecsC	EcsC family protein	SO:0001217, UniRef:UniRef50_I5AR24, UniRef:UniRef90_E8JQT7
contig_1	cds	721650	722429	+	IPMCLH_03390		Replication protein	RefSeq:WP_045769351.1, SO:0001217, UniParc:UPI0005F31E07, UniRef:UniRef100_A0A1R3T5X6, UniRef:UniRef50_A0A0M3SKE3, UniRef:UniRef90_A0A1S1DM54
contig_1	cds	722419	723339	+	IPMCLH_03395		Restriction endonuclease	RefSeq:WP_227853302.1, SO:0001217, UniParc:UPI000979855B, UniRef:UniRef100_A0A1R3T923, UniRef:UniRef50_I1ZKD2, UniRef:UniRef90_A0A139NJY6
contig_1	cds	723486	723635	-	IPMCLH_03400	rpmG	50S ribosomal protein L33	COG:COG0267, COG:J, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_002262412.1, SO:0001217, UniParc:UPI000046E096, UniRef:UniRef100_Q5LXM5, UniRef:UniRef50_Q5LXM5, UniRef:UniRef90_Q5LXM5
contig_1	cds	723651	723833	-	IPMCLH_03405	rpmF	50S ribosomal protein L32	COG:COG0333, COG:J, GO:0003735, GO:0006412, GO:0015934, RefSeq:WP_002885630.1, SO:0001217, UniParc:UPI00019FC6A0, UniRef:UniRef100_A0A074JEE5, UniRef:UniRef50_Q74JN2, UniRef:UniRef90_Q8DWV3
contig_1	cds	724064	725176	+	IPMCLH_03410		vitamin B12 independent methionine synthase	RefSeq:WP_049529086.1, SO:0001217, UniParc:UPI00066CE182, UniRef:UniRef100_A0A2A5QDC5, UniRef:UniRef50_A0A074J061, UniRef:UniRef90_A0A074J061
contig_1	cds	725242	726603	+	IPMCLH_03415		PTS system, beta-glucoside-specific IIA, IIB, and IIC component	RefSeq:WP_049529088.1, SO:0001217, UniParc:UPI00066A5426, UniRef:UniRef100_A0A412A5Y9, UniRef:UniRef50_T0U6A2, UniRef:UniRef90_T0U6A2
contig_1	cds	726756	727442	+	IPMCLH_03420	hisS	histidine--tRNA ligase	SO:0001217, UniRef:UniRef50_E3CMV0, UniRef:UniRef90_E3CMV0
contig_1	cds	727481	728035	+	IPMCLH_03425		histidine--tRNA ligase	SO:0001217, UniRef:UniRef50_T0UTV1, UniRef:UniRef90_T0UTV1
contig_1	cds	728043	728465	+	IPMCLH_03430		UPF0231 protein	RefSeq:WP_045001328.1, SO:0001217, UniParc:UPI0005D28E1C, UniRef:UniRef100_A0A2A5QDP1, UniRef:UniRef50_U2KVY4, UniRef:UniRef90_E9DQ54
contig_1	cds	728587	730326	+	IPMCLH_03435	aspS	aspartate--tRNA ligase	COG:COG0173, COG:J, EC:6.1.1.12, GO:0003676, GO:0004815, GO:0005524, GO:0005737, GO:0006422, GO:0016740, SO:0001217, UniParc:UPI0002178A59, UniRef:UniRef100_A0A2A5QDE1, UniRef:UniRef50_Q48QS8, UniRef:UniRef90_Q5M283
contig_1	cds	730319	731260	+	IPMCLH_03440	yitT	DUF161 DUF2179 domains-containing protein	COG:COG1284, COG:S, RefSeq:WP_014632510.1, SO:0001217, UniParc:UPI0002178A5A, UniRef:UniRef100_A0A412A5Q9, UniRef:UniRef50_Q8DRW0, UniRef:UniRef90_F8LLW4
contig_1	cds	731346	732077	+	IPMCLH_03445	yaaA	peroxide stress protein YaaA	RefSeq:WP_045001330.1, SO:0001217, UniParc:UPI00031F61BB, UniRef:UniRef100_A0A2A5QDF5, UniRef:UniRef50_Q5M285, UniRef:UniRef90_A0A074IWC6
contig_1	cds	732108	732713	-	IPMCLH_03450	nrdG	anaerobic ribonucleoside-triphosphate reductase activating protein	COG:COG0602, COG:H, RefSeq:WP_013991299.1, SO:0001217, UniParc:UPI00021463F1, UniRef:UniRef100_A0A0F3H8W1, UniRef:UniRef50_A0A139Q679, UniRef:UniRef90_A0A0F3H8W1
contig_1	cds	732718	733218	-	IPMCLH_03455		Acetyltransferase	RefSeq:WP_013991298.1, SO:0001217, UniParc:UPI00021463F0, UniRef:UniRef100_F8LLW1, UniRef:UniRef50_K8MI76, UniRef:UniRef90_F8LLW1
contig_1	cds	733220	733351	-	IPMCLH_03460		30S ribosomal protein S10	RefSeq:WP_002885877.1, SO:0001217, UniParc:UPI000046E08B, UniRef:UniRef100_J7TGA5, UniRef:UniRef50_K2PLE2, UniRef:UniRef90_A0A2W1IMD4
contig_1	cds	733441	735645	-	IPMCLH_03465	nrdD	anaerobic ribonucleoside-triphosphate reductase	COG:COG1328, COG:F, RefSeq:WP_013991297.1, SO:0001217, UniParc:UPI00021463EF, UniRef:UniRef100_A0A1W5ZCG4, UniRef:UniRef50_A0A8G8QQN6, UniRef:UniRef90_A0A074J0U9
contig_1	cds	735744	737390	-	IPMCLH_03470		4-amino-4-deoxy-L-arabinose transferase	RefSeq:WP_061652416.1, SO:0001217, UniParc:UPI0007654BB5, UniRef:UniRef100_A0A412A5X2, UniRef:UniRef50_E3CMW1, UniRef:UniRef90_T0SWY0
contig_1	cds	737602	737907	-	IPMCLH_03475	yrzB	UPF0473 protein stu1961	COG:COG3906, COG:S, RefSeq:WP_002887079.1, SO:0001217, UniParc:UPI0001E988E1, UniRef:UniRef100_A0A074J070, UniRef:UniRef50_Q5LXN9, UniRef:UniRef90_Q5LXN9
contig_1	cds	738014	738433	-	IPMCLH_03480	ruvX	Holliday junction resolvase RuvX	COG:COG0816, COG:JLK, EC:3.1.-.-, GO:0000967, GO:0004518, GO:0005737, KEGG:K07447, RefSeq:WP_002887078.1, SO:0001217, UniParc:UPI0002250E08, UniRef:UniRef100_A0A0F3HD46, UniRef:UniRef50_P0DF52, UniRef:UniRef90_Q5LXP0
contig_1	cds	738433	738699	-	IPMCLH_03485	ireB	IreB family regulatory phosphoprotein	RefSeq:WP_002885737.1, SO:0001217, UniParc:UPI00019FC6B0, UniRef:UniRef100_A0A074JIU5, UniRef:UniRef50_Q8CZ89, UniRef:UniRef90_A0A074JIU5
contig_1	cds	738826	739014	-	IPMCLH_03490	rpmB	50S ribosomal protein L28	COG:COG0227, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_002885786.1, SO:0001217, UniParc:UPI00019FC6B1, UniRef:UniRef100_A0A074IRU7, UniRef:UniRef50_P23374, UniRef:UniRef90_Q8DWE1
contig_1	cds	739184	740452	+	IPMCLH_03495	rarA	Replication-associated recombination protein RarA (DNA-dependent ATPase)	COG:COG2256, COG:L, RefSeq:WP_111686682.1, SO:0001217, UniParc:UPI000DA29690, UniRef:UniRef100_A0A412A5U4, UniRef:UniRef50_O34528, UniRef:UniRef90_A0A074JEF9
contig_1	ncRNA	740538	740733	+	IPMCLH_03500	6S	6S / SsrS RNA	RFAM:RF00013, SO:0000655
contig_1	tRNA	740734	740806	+	IPMCLH_03505	trnK	tRNA-Lys(ctt)	SO:0000265
contig_1	cds	740893	742032	-	IPMCLH_03510	xerD	Site-specific recombinase XerD	COG:COG4974, COG:L, RefSeq:WP_014635152.1, SO:0001217, UniParc:UPI0002145DD3, UniRef:UniRef100_A0A3S4LVH2, UniRef:UniRef50_D0RX15, UniRef:UniRef90_D0RX15
contig_1	cds	742034	742222	-	IPMCLH_03515		DUF3173 domain-containing protein	RefSeq:WP_002903611.1, SO:0001217, UniParc:UPI000202FA2A, UniRef:UniRef100_A0A0A1E008, UniRef:UniRef50_W7CCF2, UniRef:UniRef90_F0IQY5
contig_1	cds	742234	743211	-	IPMCLH_03520		Replication initiation factor	RefSeq:WP_014635151.1, SO:0001217, UniParc:UPI0002145DD2, UniRef:UniRef100_A0A0M4K1W1, UniRef:UniRef50_V8BBY6, UniRef:UniRef90_V8BBY6
contig_1	cds	743659	744168	+	IPMCLH_03525	hipB	Transcriptional regulator, contains XRE-family HTH domain	COG:COG1396, COG:K, RefSeq:WP_014635150.1, SO:0001217, UniParc:UPI0002145DD1, UniRef:UniRef100_A0A412FA55, UniRef:UniRef50_A0A4Q2FF73, UniRef:UniRef90_E8JWR4
contig_1	cds	744486	745496	+	IPMCLH_03530		Sulfate exporter family transporter	RefSeq:WP_014635149.1, SO:0001217, UniParc:UPI0002145DD0, UniRef:UniRef100_A0A1F0BRR3, UniRef:UniRef50_Q8DRZ4, UniRef:UniRef90_E8K1Z2
contig_1	cds	745844	746989	+	IPMCLH_03535		Low temperature requirement protein	RefSeq:WP_014635148.1, SO:0001217, UniParc:UPI0002145DCF, UniRef:UniRef100_A0A074IW44, UniRef:UniRef50_A3CKI5, UniRef:UniRef90_A0A0K2S039
contig_1	cds	747118	747216	-	IPMCLH_03540		Spore protein	SO:0001217, UniParc:UPI0000F1B9DF, UniRef:UniRef100_A0A2I1ZAZ0, UniRef:UniRef50_A0A2I1ZAZ0, UniRef:UniRef90_A0A2I1ZAZ0
contig_1	cds	747504	748010	+	IPMCLH_03545	adk	DNA topology modulation protein	COG:COG0563, COG:F, RefSeq:WP_045769360.1, SO:0001217, UniParc:UPI0005F31354, UniRef:UniRef100_A0A1W5ZCC1, UniRef:UniRef50_F8LLU5, UniRef:UniRef90_F8LLU5
contig_1	cds	748275	749567	+	IPMCLH_03550	purA	adenylosuccinate synthase	COG:COG0104, COG:F, EC:6.3.4.4, GO:0000287, GO:0004019, GO:0005525, GO:0005737, GO:0044208, RefSeq:WP_049528625.1, SO:0001217, UniParc:UPI00066B2961, UniRef:UniRef100_A0A2A5QDD4, UniRef:UniRef50_P29726, UniRef:UniRef90_Q3JZ68
contig_1	cds	749843	750277	+	IPMCLH_03555	yfkJ	Low molecular weight protein-tyrosine-phosphatase yfkJ (LMPTP)	RefSeq:WP_002885857.1, SO:0001217, UniParc:UPI00019FC6B9, UniRef:UniRef100_A0A2A5QD24, UniRef:UniRef50_F8LLU3, UniRef:UniRef90_F8LLU3
contig_1	cds	750274	750684	+	IPMCLH_03560		MORN repeat protein	RefSeq:WP_002885750.1, SO:0001217, UniParc:UPI00019FC6BA, UniRef:UniRef100_A0A074J083, UniRef:UniRef50_A0A1V0H7J5, UniRef:UniRef90_A0A1V0H7J5
contig_1	cds	750681	752504	+	IPMCLH_03565	oafA	Peptidoglycan/LPS O-acetylase OafA/YrhL, contains acyltransferase and SGNH-hydrolase domains	COG:COG1835, COG:M, RefSeq:WP_002892097.1, SO:0001217, UniParc:UPI000277CB56, UniRef:UniRef100_A0A412A5R3, UniRef:UniRef50_A0A239WBU1, UniRef:UniRef90_F8LLU1
contig_1	cds	752551	753537	-	IPMCLH_03570		IS30 family transposase	SO:0001217, UniRef:UniRef50_A0A060RHB3, UniRef:UniRef90_F8LIN3
contig_1	cds	753672	754673	+	IPMCLH_03575	ruvB	Holliday junction branch migration DNA helicase RuvB	COG:COG2255, COG:L, EC:3.6.4.12, GO:0003677, GO:0005524, GO:0006281, GO:0006310, GO:0009378, GO:0009432, GO:0016887, RefSeq:WP_002887068.1, SO:0001217, UniParc:UPI0002250E02, UniRef:UniRef100_A0A0A1E000, UniRef:UniRef50_Q97SR6, UniRef:UniRef90_Q5LXQ9
contig_1	cds	754907	755215	+	IPMCLH_03580	rpsJ	30S ribosomal protein S10	COG:COG0051, COG:J, GO:0000049, GO:0003735, GO:0006412, GO:0015935, RefSeq:WP_002885653.1, SO:0001217, UniParc:UPI000046E073, UniRef:UniRef100_Q5M2B2, UniRef:UniRef50_P48853, UniRef:UniRef90_P48853
contig_1	cds	755330	755956	+	IPMCLH_03585	rplC	50S ribosomal protein L3	COG:COG0087, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885755.1, SO:0001217, UniParc:UPI00019FC6BD, UniRef:UniRef100_A0A074JEH4, UniRef:UniRef50_A9NED3, UniRef:UniRef90_Q9A1X4
contig_1	cds	755981	756604	+	IPMCLH_03590	rplD	50S ribosomal protein L4	COG:COG0088, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885795.1, SO:0001217, UniParc:UPI000046E071, UniRef:UniRef100_Q5LXR2, UniRef:UniRef50_P42921, UniRef:UniRef90_P0C0D6
contig_1	cds	756604	756900	+	IPMCLH_03595	rplW	50S ribosomal protein L23	COG:COG0089, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002887066.1, SO:0001217, UniParc:UPI000046E070, UniRef:UniRef100_A0A074IW55, UniRef:UniRef50_A3CK65, UniRef:UniRef90_C0MCB2
contig_1	cds	756918	757751	+	IPMCLH_03600	rplB	50S ribosomal protein L2	COG:COG0090, COG:J, GO:0003735, GO:0006412, GO:0015934, GO:0016740, GO:0019843, RefSeq:WP_002887065.1, SO:0001217, UniParc:UPI0002145DC7, UniRef:UniRef100_A0A074IVY7, UniRef:UniRef50_P42919, UniRef:UniRef90_Q04MN3
contig_1	cds	757845	758123	+	IPMCLH_03605	rpsS	30S ribosomal protein S19	GO:0003735, GO:0005737, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_000533765.1, SO:0001217, UniParc:UPI000000AA8C, UniRef:UniRef100_A8AZM1, UniRef:UniRef50_A8AZM1, UniRef:UniRef90_A8AZM1
contig_1	cds	758139	758483	+	IPMCLH_03610	rplV	50S ribosomal protein L22	COG:COG0091, COG:J, GO:0003735, GO:0006412, GO:0015934, GO:0019843, RefSeq:WP_002887063.1, SO:0001217, UniParc:UPI000046E06E, UniRef:UniRef100_Q5LXR6, UniRef:UniRef50_Q7NEF7, UniRef:UniRef90_Q8DS19
contig_1	cds	758496	759149	+	IPMCLH_03615	rpsC	30S ribosomal protein S3	COG:COG0092, COG:J, GO:0003729, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885727.1, SO:0001217, UniParc:UPI00019FC6C1, UniRef:UniRef100_A0A074J093, UniRef:UniRef50_Q04G79, UniRef:UniRef90_P59186
contig_1	cds	759153	759566	+	IPMCLH_03620	rplP	50S ribosomal protein L16	COG:COG0197, COG:J, GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, KEGG:K02878, RefSeq:WP_000960950.1, SO:0001217, UniParc:UPI00000538F3, UniRef:UniRef100_Q3K3W2, UniRef:UniRef50_Q9RXJ5, UniRef:UniRef90_Q839F7
contig_1	cds	759576	759782	+	IPMCLH_03625	rpmC	50S ribosomal protein L29	COG:COG0255, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_002885754.1, SO:0001217, UniParc:UPI00019FC6C2, UniRef:UniRef100_A0A074IVZ1, UniRef:UniRef50_Q9CDX0, UniRef:UniRef90_Q8DS21
contig_1	cds	759810	760070	+	IPMCLH_03630	rpsQ	30S ribosomal protein S17	COG:COG0186, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885836.1, SO:0001217, UniParc:UPI0000511927, UniRef:UniRef100_Q03IG0, UniRef:UniRef50_P23828, UniRef:UniRef90_A8AZL6
contig_1	cds	760095	760463	+	IPMCLH_03635	rplN	50S ribosomal protein L14	COG:COG0093, COG:J, GO:0003735, GO:0006412, GO:0015934, GO:0019843, RefSeq:WP_002885711.1, SO:0001217, UniParc:UPI00019FC764, UniRef:UniRef100_A0A074IYP4, UniRef:UniRef50_Q5SHP8, UniRef:UniRef90_Q38US2
contig_1	cds	760544	760849	+	IPMCLH_03640	rplX	50S ribosomal protein L24	COG:COG0198, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885874.1, SO:0001217, UniParc:UPI0000511928, UniRef:UniRef100_Q03IG2, UniRef:UniRef50_Q04MM5, UniRef:UniRef90_Q5LXS2
contig_1	cds	760876	761418	+	IPMCLH_03645	rplE	50S ribosomal protein L5	COG:COG0094, COG:J, GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002887058.1, SO:0001217, UniParc:UPI0000511929, UniRef:UniRef100_Q03IG3, UniRef:UniRef50_Q5SHQ0, UniRef:UniRef90_Q8DS25
contig_1	cds	761436	761621	+	IPMCLH_03650	rpsZ	type Z 30S ribosomal protein S14	COG:COG0199, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0008270, GO:0019843, GO:1990904, RefSeq:WP_001085699.1, SO:0001217, UniParc:UPI00019FC766, UniRef:UniRef100_A0A6N3BRH2, UniRef:UniRef50_P54798, UniRef:UniRef90_Q3K3V6
contig_1	cds	761743	762141	+	IPMCLH_03655	rpsH	30S ribosomal protein S8	COG:COG0096, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885642.1, SO:0001217, UniParc:UPI00019FC767, UniRef:UniRef100_A0A074J0X6, UniRef:UniRef50_P12879, UniRef:UniRef90_Q04MM2
contig_1	cds	762268	762804	+	IPMCLH_03660	rplF	50S ribosomal protein L6	COG:COG0097, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002887056.1, SO:0001217, UniParc:UPI0001E988F5, UniRef:UniRef100_J7TNZ8, UniRef:UniRef50_Q5L408, UniRef:UniRef90_Q8DS28
contig_1	cds	762894	763250	+	IPMCLH_03665	rplR	50S ribosomal protein L18	COG:COG0256, COG:J, GO:0003735, GO:0005737, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885810.1, SO:0001217, UniParc:UPI00019FC769, UniRef:UniRef100_A0A074J0A3, UniRef:UniRef50_Q8DS29, UniRef:UniRef90_Q8DS29
contig_1	cds	763269	763763	+	IPMCLH_03670	rpsE	30S ribosomal protein S5	COG:COG0098, COG:J, GO:0003735, GO:0006412, GO:0015935, GO:0019843, RefSeq:WP_002885626.1, SO:0001217, UniParc:UPI00019FC76A, UniRef:UniRef100_A0A074IU90, UniRef:UniRef50_P59125, UniRef:UniRef90_P59125
contig_1	cds	763778	763960	+	IPMCLH_03675	rpmD	50S ribosomal protein L30	COG:COG1841, COG:J, GO:0003735, GO:0005737, GO:0006412, GO:0015934, RefSeq:WP_002885773.1, SO:0001217, UniParc:UPI00019FC76B, UniRef:UniRef100_A0A074IW00, UniRef:UniRef50_A8AZK7, UniRef:UniRef90_B9DSW8
contig_1	cds	764088	764528	+	IPMCLH_03680	rplO	50S ribosomal protein L15	COG:COG0200, COG:J, GO:0003735, GO:0005737, GO:0006412, GO:0015934, GO:0019843, RefSeq:WP_045769365.1, SO:0001217, UniParc:UPI0005F31AF5, UniRef:UniRef100_A0A2A5QBY4, UniRef:UniRef50_P19946, UniRef:UniRef90_Q5LXT0
contig_1	cds	764545	765840	+	IPMCLH_03685	secY	preprotein translocase subunit SecY	COG:COG0201, COG:U, RefSeq:WP_002892081.1, SO:0001217, UniParc:UPI0001B5DCFA, UniRef:UniRef100_C7SDF0, UniRef:UniRef50_P58118, UniRef:UniRef90_C7SDF0
contig_1	cds	765972	766628	+	IPMCLH_03690	adk	adenylate kinase	COG:COG0563, COG:F, EC:2.7.4.3, GO:0004017, GO:0005524, GO:0005737, GO:0008270, GO:0016310, GO:0044209, RefSeq:WP_002885632.1, SO:0001217, UniParc:UPI00019FC76E, UniRef:UniRef100_A0A0A1E2F4, UniRef:UniRef50_Q8Y449, UniRef:UniRef90_Q5LXT2
contig_1	cds	766746	766964	+	IPMCLH_03695	infA	translation initiation factor IF-1	COG:COG0361, COG:J, GO:0003743, GO:0005737, GO:0019843, GO:0043022, RefSeq:WP_001040189.1, SO:0001217, UniParc:UPI000012D26F, UniRef:UniRef100_Q3K3U7, UniRef:UniRef50_Q8DS34, UniRef:UniRef90_Q8DS34
contig_1	cds	766990	767106	+	IPMCLH_03700	rpmJ	50S ribosomal protein L36	COG:COG0257, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_000868345.1, SO:0001217, UniParc:UPI000000AA9F, UniRef:UniRef100_P66306, UniRef:UniRef50_Q5SD21, UniRef:UniRef90_P0A493
contig_1	cds	767124	767489	+	IPMCLH_03705	rpsM	30S ribosomal protein S13	COG:COG0099, COG:J, GO:0000049, GO:0003735, GO:0005840, GO:0006412, GO:0019843, GO:1990904, RefSeq:WP_002885820.1, SO:0001217, UniParc:UPI000046E05D, UniRef:UniRef100_Q5LXT5, UniRef:UniRef50_Q9RDV8, UniRef:UniRef90_Q8DS35
contig_1	cds	767516	767899	+	IPMCLH_03710	rpsK	30S ribosomal protein S11	COG:COG0100, COG:J, KEGG:K02948, RefSeq:WP_002885718.1, SO:0001217, UniParc:UPI00019FC76F, UniRef:UniRef100_A0A074JEJ7, UniRef:UniRef50_Q2S3P1, UniRef:UniRef90_A0A074JEJ7
contig_1	cds	767948	768886	+	IPMCLH_03715	rpoA	DNA-directed RNA polymerase subunit alpha	COG:COG0202, COG:K, EC:2.7.7.6, GO:0000428, GO:0003677, GO:0003899, GO:0005737, GO:0006351, GO:0046983, RefSeq:WP_002887046.1, SO:0001217, UniParc:UPI000214632A, UniRef:UniRef100_A0A0F3HD65, UniRef:UniRef50_Q8DS36, UniRef:UniRef90_Q5LXT7
contig_1	cds	768904	769290	+	IPMCLH_03720	rplQ	50S ribosomal protein L17	COG:COG0203, COG:J, GO:0003735, GO:0005840, GO:0006412, GO:1990904, RefSeq:WP_002885709.1, SO:0001217, UniParc:UPI00019FC771, UniRef:UniRef100_A0A074IUA0, UniRef:UniRef50_P20277, UniRef:UniRef90_A3CK91
contig_1	ncRNA-region	769307	769381	+			L17 ribosomal protein downstream element	RFAM:RF01708, SO:0005836
contig_1	cds	769541	770836	+	IPMCLH_03725		Gamma-glutamylcysteine synthetase	RefSeq:WP_002887045.1, SO:0001217, UniParc:UPI0002250DFF, UniRef:UniRef100_A0A2A5QBN2, UniRef:UniRef50_A0A1F0B4P6, UniRef:UniRef90_F8HEI8
contig_1	cds	770914	771933	-	IPMCLH_03730	tnp	IS30 family IS1139 transposase	GO:0003677, GO:0004803, GO:0006313, GO:0015074, IS:IS1139, RefSeq:WP_171021848.1, SO:0001217, UniParc:UPI0007650D58, UniRef:UniRef100_Q55272, UniRef:UniRef50_P37245, UniRef:UniRef90_P37245
contig_1	tRNA	772202	772287	+	IPMCLH_03735	trnL	tRNA-Leu(aag)	SO:0000264
contig_1	cds	772433	773314	+	IPMCLH_03740	fba	fructose-bisphosphate aldolase	COG:COG0191, COG:G, EC:4.1.2.13, GO:0004332, GO:0006096, GO:0008270, GO:0030388, KEGG:K01624, RefSeq:WP_002887043.1, SO:0001217, UniParc:UPI0002146327, UniRef:UniRef100_A0A0F3HCR2, UniRef:UniRef50_Q5XA12, UniRef:UniRef90_P0A4S1
contig_1	cds	773480	773836	+	IPMCLH_03745		DUF2065 domain-containing protein	RefSeq:WP_049527740.1, SO:0001217, UniParc:UPI00066C7696, UniRef:UniRef100_A0A2A5QCU0, UniRef:UniRef50_Q5M2E2, UniRef:UniRef90_E8KSN4
contig_1	cds	773881	774207	+	IPMCLH_03750		DUF3953 domain-containing protein	SO:0001217, UniParc:UPI00019FC775, UniRef:UniRef100_A0A2I1TKU5, UniRef:UniRef50_Q5M2E3, UniRef:UniRef90_F8HEJ1
